Symbol,Exchange,Underlying,Leverage,Currency,ISIN,Name,Date,Open,High,Low,Close,Volume,Turnover,NAV,FX_Pair,FX_Rate,Open_KRW,High_KRW,Low_KRW,Close_KRW,NAV_KRW
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-12,1.236,1.236,1.202,1.206,22200,26801.0,,USDKRW,1356.4,1676.51,1676.51,1630.39,1635.82,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-13,1.174,1.174,1.138,1.15,8000,9202.0,,USDKRW,1368.5,1606.62,1606.62,1557.35,1573.78,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-16,1.112,1.128,1.112,1.126,12900,14492.0,,USDKRW,1359.0,1511.21,1532.95,1511.21,1530.23,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-17,1.2,1.2,1.15,1.15,39000,45877.0,,USDKRW,1379.5,1655.4,1655.4,1586.42,1586.42,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-18,1.204,1.222,1.194,1.222,43700,52753.0,,USDKRW,1374.5,1654.9,1679.64,1641.15,1679.64,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-19,1.222,1.222,1.198,1.198,13600,16407.0,,USDKRW,1377.8,1683.67,1683.67,1650.6,1650.6,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-20,1.21,1.22,1.192,1.208,19000,22918.0,,USDKRW,1376.5,1665.56,1679.33,1640.79,1662.81,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-23,1.2,1.2,1.146,1.16,23000,27078.0,,USDKRW,1372.5,1647.0,1647.0,1572.88,1592.1,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-24,1.24,1.24,1.228,1.236,20600,25495.0,,USDKRW,1359.0,1685.16,1685.16,1668.85,1679.72,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-25,1.24,1.284,1.24,1.268,74700,94917.0,,USDKRW,1361.0,1687.64,1747.52,1687.64,1725.75,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-26,1.24,1.24,1.226,1.236,20000,24675.0,,USDKRW,1358.5,1684.54,1684.54,1665.52,1679.11,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-27,1.268,1.296,1.26,1.268,308000,395698.0,,USDKRW,1364.0,1729.55,1767.74,1718.64,1729.55,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-06-30,1.252,1.252,1.24,1.242,13900,17268.0,,USDKRW,1354.0,1695.21,1695.21,1678.96,1681.67,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-02,1.248,1.266,1.248,1.266,13200,16543.0,,USDKRW,1356.0,1692.29,1716.7,1692.29,1716.7,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-03,1.322,1.392,1.32,1.392,77900,104586.0,,USDKRW,1363.5,1802.55,1897.99,1799.82,1897.99,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-04,1.394,1.394,1.362,1.368,118000,161079.0,,USDKRW,1366.5,1904.9,1904.9,1861.17,1869.37,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-07,1.35,1.352,1.306,1.306,9800,12953.0,,USDKRW,1376.0,1857.6,1860.35,1797.06,1797.06,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-08,1.306,1.306,1.266,1.276,62100,80121.0,,USDKRW,1371.5,1791.18,1791.18,1736.32,1750.03,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-09,1.276,1.276,1.24,1.24,13100,16307.0,,USDKRW,1374.8,1754.24,1754.24,1704.75,1704.75,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-10,1.24,1.266,1.24,1.266,4500,5624.0,,USDKRW,1372.5,1701.9,1737.58,1701.9,1737.58,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-11,1.336,1.344,1.328,1.33,89900,120297.0,,USDKRW,1379.2,1842.61,1853.64,1831.58,1834.34,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-14,1.312,1.324,1.29,1.322,44600,57947.0,,USDKRW,1383.2,1814.76,1831.36,1784.33,1828.59,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-15,1.328,1.362,1.328,1.362,6000,8132.0,,USDKRW,1387.5,1842.6,1889.78,1842.6,1889.78,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-16,1.394,1.416,1.394,1.402,28800,40558.0,,USDKRW,1387.0,1933.48,1963.99,1933.48,1944.57,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-17,1.46,1.502,1.446,1.498,57100,83879.0,,USDKRW,1391.5,2031.59,2090.03,2012.11,2084.47,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-18,1.538,1.538,1.496,1.514,46100,70025.0,,USDKRW,1392.1,2141.05,2141.05,2082.58,2107.64,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-21,1.554,1.556,1.53,1.53,26400,40836.0,,USDKRW,1383.3,2149.65,2152.41,2116.45,2116.45,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-22,1.516,1.52,1.45,1.47,30400,45298.0,,USDKRW,1381.5,2094.35,2099.88,2003.18,2030.8,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-23,1.448,1.484,1.448,1.482,13900,20352.0,,USDKRW,1376.5,1993.17,2042.73,1993.17,2039.97,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-24,1.48,1.498,1.464,1.466,18500,27400.0,,USDKRW,1373.7,2033.08,2057.8,2011.1,2013.84,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-25,1.476,1.476,1.45,1.45,5600,8156.0,,USDKRW,1384.5,2043.52,2043.52,2007.52,2007.52,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-28,1.534,1.654,1.534,1.65,66200,107737.0,,USDKRW,1390.0,2132.26,2299.06,2132.26,2293.5,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-29,1.64,1.678,1.634,1.662,42200,69512.0,,USDKRW,1389.0,2277.96,2330.74,2269.63,2308.52,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-30,1.724,1.812,1.724,1.758,86700,152287.0,,USDKRW,1393.0,2401.53,2524.12,2401.53,2448.89,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-31,1.722,1.722,1.674,1.7,112200,188907.0,,USDKRW,1395.0,2402.19,2402.19,2335.23,2371.5,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-01,1.636,1.636,1.566,1.57,73000,118042.0,,USDKRW,1391.0,2275.68,2275.68,2178.31,2183.87,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-04,1.628,1.634,1.614,1.62,73400,119689.0,,USDKRW,1386.0,2256.41,2264.72,2237.0,2245.32,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-05,1.644,1.648,1.618,1.63,22800,37392.0,,USDKRW,1387.7,2281.38,2286.93,2245.3,2261.95,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-06,1.588,1.592,1.566,1.582,34700,55087.0,,USDKRW,1385.5,2200.17,2205.72,2169.69,2191.86,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-07,1.648,1.662,1.63,1.64,62600,103773.0,,USDKRW,1385.0,2282.48,2301.87,2257.55,2271.4,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-08,1.706,1.72,1.69,1.716,22900,39375.0,,USDKRW,1391.5,2373.9,2393.38,2351.63,2387.81,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-11,1.688,1.688,1.67,1.682,41000,69017.0,,USDKRW,1392.5,2350.54,2350.54,2325.48,2342.18,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-12,1.722,1.726,1.67,1.67,33500,57386.0,,USDKRW,1385.5,2385.83,2391.37,2313.78,2313.78,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-13,1.704,1.708,1.684,1.7,1800,3062.0,,USDKRW,1380.0,2351.52,2357.04,2323.92,2346.0,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-14,1.68,1.694,1.68,1.68,7300,12274.0,,USDKRW,1390.0,2335.2,2354.66,2335.2,2335.2,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-15,1.68,1.68,1.67,1.68,300,503.0,,USDKRW,1390.0,2335.2,2335.2,2321.3,2335.2,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-18,1.626,1.636,1.608,1.61,32900,53510.0,,USDKRW,1388.8,2258.19,2272.08,2233.19,2235.97,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-19,1.632,1.634,1.632,1.634,4300,7026.0,,USDKRW,1393.2,2273.7,2276.49,2273.7,2276.49,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-20,1.62,1.636,1.604,1.636,50500,81917.0,,USDKRW,1397.5,2263.95,2286.31,2241.59,2286.31,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-21,1.692,1.696,1.634,1.644,6800,11476.0,,USDKRW,1401.5,2371.34,2376.94,2290.05,2304.07,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-22,1.678,1.678,1.664,1.674,10600,17715.0,,USDKRW,1385.9,2325.54,2325.54,2306.14,2320.0,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-25,1.672,1.682,1.67,1.678,8500,14228.0,,USDKRW,1391.5,2326.59,2340.5,2323.8,2334.94,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-26,1.646,1.648,1.62,1.624,12300,20077.0,,USDKRW,1395.0,2296.17,2298.96,2259.9,2265.48,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-27,1.632,1.65,1.632,1.646,400,654.0,,USDKRW,1394.0,2275.01,2300.1,2275.01,2294.52,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-28,1.62,1.624,1.6,1.6,7000,11269.0,,USDKRW,1385.5,2244.51,2250.05,2216.8,2216.8,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-29,1.616,1.62,1.608,1.608,3200,5149.0,,USDKRW,1391.5,2248.66,2254.23,2237.53,2237.53,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-01,1.538,1.538,1.494,1.494,66900,100610.0,,USDKRW,1393.5,2143.2,2143.2,2081.89,2081.89,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-02,1.568,1.568,1.56,1.562,5000,7833.0,,USDKRW,1396.0,2188.93,2188.93,2177.76,2180.55,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-03,1.568,1.6,1.568,1.582,3100,4911.0,,USDKRW,1391.0,2181.09,2225.6,2181.09,2200.56,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-04,1.584,1.604,1.584,1.604,2800,4481.0,,USDKRW,1394.0,2208.1,2235.98,2208.1,2235.98,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-05,1.596,1.598,1.584,1.59,3700,5880.0,,USDKRW,1391.0,2220.04,2222.82,2203.34,2211.69,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-08,1.61,1.63,1.592,1.63,4400,7041.0,,USDKRW,1386.5,2232.27,2260.0,2207.31,2260.0,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-09,1.634,1.68,1.63,1.674,16200,26569.0,,USDKRW,1390.0,2271.26,2335.2,2265.7,2326.86,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-10,1.704,1.732,1.704,1.726,63500,109355.0,,USDKRW,1389.9,2368.39,2407.31,2368.39,2398.97,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-11,1.72,1.764,1.688,1.76,522100,899669.0,,USDKRW,1390.4,2391.49,2452.67,2347.0,2447.1,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-12,1.848,1.858,1.82,1.85,56600,104676.0,,USDKRW,1394.0,2576.11,2590.05,2537.08,2578.9,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-15,1.904,1.922,1.884,1.896,47500,90301.0,,USDKRW,1386.5,2639.9,2664.85,2612.17,2628.8,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-16,1.968,2.046,1.946,2.04,17200,34341.0,,USDKRW,1379.8,2715.45,2823.07,2685.09,2814.79,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-17,2.04,2.04,1.924,1.958,218900,423312.0,,USDKRW,1381.0,2817.24,2817.24,2657.04,2704.0,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-18,2.06,2.092,2.05,2.088,183800,380410.0,,USDKRW,1388.5,2860.31,2904.74,2846.42,2899.19,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-19,2.06,2.092,2.058,2.064,16000,33020.0,,USDKRW,1399.0,2881.94,2926.71,2879.14,2887.54,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-22,2.25,2.276,2.226,2.238,17000,38405.0,,USDKRW,1392.0,3132.0,3168.19,3098.59,3115.3,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-23,2.264,2.334,2.264,2.298,9600,22154.0,,USDKRW,1395.5,3159.41,3257.1,3159.41,3206.86,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-24,2.298,2.356,2.264,2.32,18900,43835.0,,USDKRW,1405.0,3228.69,3310.18,3180.92,3259.6,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-25,2.37,2.4,2.354,2.4,3300,7808.0,,USDKRW,1409.0,3339.33,3381.6,3316.79,3381.6,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-26,2.262,2.262,2.158,2.218,189600,421848.0,,USDKRW,1410.5,3190.55,3190.55,3043.86,3128.49,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-29,2.31,2.326,2.31,2.318,166600,386184.0,,USDKRW,1400.5,3235.16,3257.56,3235.16,3246.36,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-30,2.308,2.308,2.26,2.256,2700,6165.0,,USDKRW,1406.0,3245.05,3245.05,3177.56,3171.94,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-02,2.36,2.38,2.36,2.412,7800,18525.0,,USDKRW,1424.7,3362.29,3390.79,3362.29,3436.38,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-03,2.41,2.63,2.41,2.55,5900,15255.0,,USDKRW,1424.7,3433.53,3746.96,3433.53,3632.98,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-06,2.644,2.654,2.614,2.632,18800,49537.0,,USDKRW,1424.7,3766.91,3781.15,3724.17,3749.81,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-08,2.64,2.71,2.636,2.638,22800,60359.0,,USDKRW,1424.7,3761.21,3860.94,3755.51,3758.36,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-09,2.668,2.82,2.656,2.82,48300,130857.0,,USDKRW,1424.7,3801.1,4017.65,3784.0,4017.65,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-10,2.82,2.87,2.77,2.86,160100,448070.0,,USDKRW,1436.0,4049.52,4121.32,3977.72,4106.96,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-13,2.824,2.824,2.666,2.76,37100,101019.0,,USDKRW,1427.0,4029.85,4029.85,3804.38,3938.52,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-14,2.76,2.804,2.642,2.694,110600,295391.0,,USDKRW,1430.5,3948.18,4011.12,3779.38,3853.77,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-15,2.772,2.884,2.752,2.878,67800,189656.0,,USDKRW,1422.5,3943.17,4102.49,3914.72,4093.96,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-16,2.978,3.016,2.97,3.016,13400,40187.0,,USDKRW,1418.5,4224.29,4278.2,4212.95,4278.2,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-17,3.0,3.078,2.968,2.952,41300,124407.0,,USDKRW,1423.8,4271.4,4382.46,4225.84,4203.06,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-20,2.986,3.026,2.972,3.026,8600,25745.0,,USDKRW,1422.0,4246.09,4302.97,4226.18,4302.97,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-21,3.142,3.142,3.026,3.02,31800,99129.0,,USDKRW,1432.0,4499.34,4499.34,4333.23,4324.64,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-22,3.01,3.048,2.938,3.046,5800,17426.0,,USDKRW,1432.8,4312.73,4367.17,4209.57,4364.31,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-23,3.044,3.048,2.926,2.958,7400,22318.0,,USDKRW,1437.5,4375.75,4381.5,4206.12,4252.12,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-24,3.06,3.116,3.06,3.09,1300,4020.0,,USDKRW,1439.7,4405.48,4486.11,4405.48,4448.67,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-27,3.268,3.31,3.268,3.274,34200,112630.0,,USDKRW,1433.5,4684.68,4744.88,4684.68,4693.28,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-28,3.134,3.178,3.128,3.15,27700,87359.0,,USDKRW,1434.5,4495.72,4558.84,4487.12,4518.68,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-30,3.366,3.492,3.354,3.38,158400,535287.0,,USDKRW,1430.5,4815.06,4995.31,4797.9,4835.09,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-31,3.468,3.662,3.468,3.65,20500,73461.0,,USDKRW,1431.2,4963.4,5241.05,4963.4,5223.88,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-03,3.776,3.934,3.77,3.894,121900,469144.0,,USDKRW,1431.0,5403.46,5629.55,5394.87,5572.31,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-04,3.89,3.89,3.452,3.484,136000,483671.0,,USDKRW,1444.0,5617.16,5617.16,4984.69,5030.9,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-05,3.1,3.25,2.924,3.178,123500,380471.0,,USDKRW,1441.0,4467.1,4683.25,4213.48,4579.5,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-06,3.118,3.172,3.056,3.07,25200,78561.0,,USDKRW,1449.0,4517.98,4596.23,4428.14,4448.43,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-07,3.07,3.07,2.908,2.992,83400,247219.0,,USDKRW,1460.0,4482.2,4482.2,4245.68,4368.32,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-10,3.106,3.19,3.106,3.19,119400,377851.0,,USDKRW,1456.8,4524.82,4647.19,4524.82,4647.19,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-11,3.484,3.484,3.258,3.376,87200,291543.0,,USDKRW,1461.8,5092.91,5092.91,4762.54,4935.04,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-12,3.296,3.372,3.296,3.336,27200,90656.0,,USDKRW,1469.5,4843.47,4955.15,4843.47,4902.25,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-13,3.258,3.356,3.256,3.27,72000,239165.0,,USDKRW,1471.0,4792.52,4936.68,4789.58,4810.17,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-14,3.014,3.044,2.9,2.9,32400,95927.0,,USDKRW,1455.5,4386.88,4430.54,4220.95,4220.95,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-17,3.132,3.134,3.082,3.126,90100,278488.0,,USDKRW,1462.5,4580.55,4583.47,4507.42,4571.77,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-18,3.036,3.036,2.91,2.92,43100,129494.0,,USDKRW,1461.0,4435.6,4435.6,4251.51,4266.12,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-19,2.842,2.884,2.836,2.85,15800,45070.0,,USDKRW,1469.5,4176.32,4238.04,4167.5,4188.08,
9747.HK,HKEX,Samsung Electronics,2x,USD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-20,3.078,3.21,3.078,3.102,45900,143948.0,,USDKRW,1475.0,4540.05,4734.75,4540.05,4575.45,
