code,date
151910,20240813
412540,20260624
445360,20251013
360350,20260325
219750,20240715
066410,20250520
096630,20260429
065150,20250520
406760,20260212
241820,20241227
119610,20240923
473370,20250923
219750,20250331
458320,20251113
406760,20250114
161570,20260513
224060,20251226
068790,20250509
052020,20260401
094860,20240130
054630,20260520
221840,20251204
054180,20260225
121800,20240911
269620,20251212
304840,20251017
065690,20251201
226340,20250228
405640,20250926
096040,20250612
426550,20260306
046070,20241007
323230,20250217
104480,20240311
486990,20251118
115960,20250225
073640,20250218
258830,20240619
488900,20260105
468510,20241127
900280,20250801
175140,20260615
023790,20240819
263050,20260615
294090,20260130
445680,20251013
413600,20250407
308080,20251222
053590,20260611
182400,20241021
080580,20260427
208860,20250212
317240,20241030
458320,20241125
400840,20240628
174880,20250416
002680,20241209
078860,20260407
047820,20240715
019590,20250324
208340,20251210
441270,20250730
182400,20251222
174900,20251111
082660,20240730
298060,20251110
028080,20260429
043100,20260420
047820,20250331
012860,20260121
024810,20250523
393360,20241122
195990,20250826
418210,20250929
030350,20260119
150840,20240516
032685,20260527
036170,20260326
415580,20250716
418170,20251103
078130,20241008
073640,20250530
082660,20250724
458320,20260312
080220,20260528
222810,20250808
092600,20260423
006580,20250422
136510,20250702
050110,20260128
068940,20260615
421800,20250226
080000,20250304
200230,20250704
380320,20260629
062860,20250220
023790,20250306
287410,20250227
080720,20250526
096690,20241203
052670,20251215
446840,20240315
227100,20251002
435620,20260305
090710,20260115
067630,20250429
294090,20250620
021045,20260212
419270,20250421
078860,20250923
021045,20250114
033200,20240326
377400,20240304
393360,20240527
052020,20250115
263540,20250701
340360,20260619
388800,20240425
059120,20260522
330860,20260605
221800,20260630
160600,20240312
304360,20241017
043090,20250123
043220,20250626
448830,20260429
115310,20260422
440790,20250422
400840,20240620
214310,20260518
214310,20240809
073640,20250807
082210,20250812
066900,20260325
052670,20250219
136510,20240419
417860,20250820
049180,20251211
014200,20250220
115960,20240717
269620,20240308
413630,20240226
019590,20260515
263540,20240704
073190,20260408
418250,20251124
071460,20250602
196490,20240425
115960,20250425
419270,20250925
053290,20260202
377400,20250424
178780,20240628
078940,20250109
468510,20241031
046070,20241030
415580,20241025
150840,20240821
263540,20251016
174880,20240105
150840,20250314
073640,20250428
006580,20250630
219550,20250812
425290,20260417
010280,20240813
138580,20250612
071850,20250408
121800,20241219
041520,20260319
192410,20250905
079970,20250124
041520,20260507
123840,20240808
052670,20240216
196300,20250801
029960,20250602
062860,20240402
388800,20250805
438220,20250826
413630,20240426
072520,20260623
413600,20260625
062860,20250709
214870,20240919
222810,20251219
115610,20260406
066410,20240429
071850,20260519
439250,20260113
073570,20250826
148140,20250131
065150,20240429
420770,20260615
418250,20260210
024810,20240911
380320,20251017
456440,20260515
014970,20250512
246720,20260430
180400,20251212
221840,20250901
226360,20241108
148140,20260319
016790,20241108
009620,20241120
263540,20260408
161570,20250514
181340,20240220
196490,20250805
436530,20250912
448830,20260317
217620,20260324
438220,20240412
418170,20250814
062860,20241112
032980,20260428
189860,20250409
139050,20260424
148140,20241210
072520,20240705
436530,20241111
051780,20250314
312610,20260318
065690,20240619
299910,20250602
268600,20251226
066410,20240119
422040,20240725
284620,20240524
279600,20241127
900340,20240319
426550,20260427
174880,20250218
405640,20251030
014200,20240402
002680,20240919
380320,20240424
445970,20251124
014200,20250709
073190,20260323
433530,20250903
035890,20251216
139050,20250821
372290,20241111
052770,20260318
258830,20260121
380320,20250717
047310,20240220
234100,20260522
419270,20240723
436610,20240328
323230,20241212
136510,20251119
019660,20250206
294090,20250319
035890,20260416
019660,20250313
019590,20250722
331380,20251013
033290,20240118
049630,20260107
028080,20250102
058450,20250417
438580,20250625
153460,20260427
427950,20260423
080720,20260130
222810,20250902
279600,20250113
054630,20241015
241820,20240603
044060,20240430
052670,20241126
435870,20251015
440790,20250724
436530,20260331
446150,20260601
418250,20251126
164060,20241011
054180,20241030
195990,20260410
294090,20250721
214310,20240401
014200,20241112
091440,20260514
430460,20260623
114810,20240102
096610,20250212
217480,20240524
192410,20260313
448830,20260615
066430,20241224
405640,20250307
448370,20260417
096040,20240725
400840,20251120
347860,20241010
413600,20250605
214310,20241129
445970,20260602
011080,20241224
115960,20250422
372290,20260331
079970,20260330
405000,20250827
419270,20251230
062970,20240510
007330,20260504
068790,20260305
067630,20260416
219550,20251110
053290,20260219
405000,20241104
377400,20251121
456440,20250722
263540,20260323
096690,20240923
065570,20260318
054180,20260514
082660,20250121
139050,20251202
269620,20240621
418250,20251113
451700,20251118
440820,20260205
136510,20240126
027580,20260514
226360,20250304
032860,20241028
071460,20241206
257720,20240530
435870,20251029
051780,20240909
438220,20240112
123840,20260504
419270,20240426
080720,20250620
376190,20260204
900300,20240326
082660,20251112
066790,20250704
136510,20260211
413600,20260224
053590,20241011
222810,20250626
046070,20241021
377460,20250325
284620,20240522
319400,20251029
331380,20260612
427950,20260506
174880,20250807
024810,20241219
323230,20240403
900280,20260120
372290,20240207
044180,20240220
245620,20260623
054180,20250305
119610,20241107
056090,20240507
226360,20251218
279600,20241031
214870,20240220
214310,20260213
309710,20260407
062860,20260303
195990,20260608
208860,20250515
476470,20241105
111870,20250220
072520,20250818
226440,20260528
027040,20260105
224060,20251029
900110,20260615
052670,20241114
052420,20260513
430700,20260514
079970,20251107
148140,20250610
333430,20240415
317240,20250109
033200,20250911
377030,20260513
027040,20251203
418250,20260312
027040,20250731
160600,20241023
078940,20250409
245620,20240705
438220,20260410
065650,20250618
042940,20250409
294140,20260623
136510,20250714
950160,20240126
195990,20260105
217480,20240522
442900,20260113
435870,20251222
121800,20240729
073570,20260410
096350,20251016
437780,20250423
299910,20241206
049470,20240724
065170,20260623
208860,20240722
079970,20250307
151910,20250626
413600,20251104
101000,20250919
200780,20240304
038340,20250131
033200,20260515
195990,20251203
222160,20251029
323230,20260223
139050,20240708
419270,20251111
430700,20250305
246250,20260508
217620,20251229
029960,20260511
226360,20250106
189860,20250813
405000,20250213
430220,20251219
347860,20241113
038340,20260319
052670,20251024
050090,20250324
115960,20250724
263540,20250905
136510,20250918
181340,20241008
006580,20240425
023440,20260422
060260,20240722
068240,20260406
038340,20260507
386580,20240523
032980,20251223
151910,20250203
217620,20250424
019590,20260304
204630,20241023
269620,20260126
380320,20240521
412540,20251028
290380,20240412
352770,20251001
457940,20260609
038340,20241210
445360,20250925
073640,20250728
040910,20250331
457630,20251029
079970,20240904
224060,20251222
001840,20260311
019590,20241119
029960,20250715
417180,20260506
181340,20250502
214310,20250819
031860,20240517
057880,20250804
246250,20251117
065690,20260121
044060,20241002
136510,20240503
244460,20251031
323230,20250120
454640,20260511
199480,20241219
192410,20260119
195990,20260203
258830,20250327
139050,20260316
299910,20260511
433530,20260227
111870,20240402
073540,20250224
111870,20250709
139050,20251023
319400,20251020
396270,20260309
241820,20251002
230980,20241118
222160,20241021
288330,20260324
096040,20250213
043220,20260428
121800,20250117
445970,20260312
417840,20260424
456440,20260304
066790,20250115
313760,20250612
436530,20240812
352770,20251027
222160,20251222
437780,20260209
323230,20240423
406760,20250410
052020,20241224
106520,20240627
189860,20251127
006580,20250805
456440,20241119
226440,20240415
405640,20260527
473370,20260330
290720,20250929
438220,20240513
101170,20260120
050090,20260522
426550,20251121
196300,20260120
111870,20241112
136510,20250711
119860,20260202
900280,20240802
136510,20260420
062860,20240920
174880,20240219
080720,20250721
001840,20250707
340360,20260616
073640,20260417
123840,20240701
066410,20260324
435620,20250716
073640,20240418
468510,20260609
372290,20240812
041590,20250123
446840,20240708
438220,20260105
450050,20260209
246720,20260609
072770,20260512
090360,20251112
033200,20250722
950130,20250923
412540,20260113
215090,20240809
073570,20260105
050090,20260515
421800,20240409
062860,20260212
174900,20250425
477530,20250509
413600,20240830
421800,20260409
062860,20250114
388800,20260623
078130,20240528
438220,20251203
060240,20250123
438220,20250731
189860,20250616
439730,20260610
257370,20240502
073570,20251203
187790,20240820
391060,20250324
073570,20250731
030350,20251208
057880,20250828
245620,20250818
421800,20260206
062970,20250611
181340,20260122
124500,20250107
192410,20260116
080000,20250131
038880,20250916
440790,20250805
066790,20251013
298060,20251212
175250,20251120
397880,20260526
258830,20240628
215090,20240802
062970,20240517
073640,20240726
195990,20260529
119610,20240712
440820,20250910
080000,20260319
079970,20260422
148140,20240319
014200,20240920
317330,20240905
160600,20241122
071460,20260115
057880,20240104
091440,20250403
057880,20250729
053290,20250515
388800,20240705
263540,20250221
445970,20251017
044060,20250418
072520,20240329
057880,20260127
457390,20250820
044180,20241008
080000,20241210
053590,20240703
078940,20260630
442310,20260227
052670,20250407
214870,20241008
438220,20260203
473370,20251107
058450,20250414
117670,20240325
445680,20240723
024810,20240729
065560,20240327
029960,20250604
445360,20251230
036180,20260107
073570,20260203
021045,20250410
268600,20251029
078940,20250813
065170,20250818
067390,20241218
477530,20241118
446150,20240919
234920,20260306
052710,20250908
016790,20260227
227100,20240320
021040,20250108
065650,20251204
214870,20250502
078860,20250826
418170,20240524
217480,20250404
038340,20250610
240600,20240223
054180,20250403
032790,20250918
430220,20250203
101670,20250912
148140,20250317
096610,20250515
331380,20251106
323230,20240516
043090,20251031
393970,20260528
010280,20250203
204630,20241122
373200,20241023
391060,20260522
222800,20260608
258830,20240902
019590,20250619
054180,20250109
196490,20250723
377400,20240229
430460,20240624
304360,20250318
287410,20250804
427950,20250618
094860,20240109
121800,20250306
160600,20240527
246720,20260504
445970,20250717
019660,20240415
405640,20250708
053290,20260114
083660,20250625
023460,20250930
119860,20260108
180400,20260126
138580,20250213
201490,20250718
203690,20250218
181340,20241115
052670,20240305
412930,20250624
002680,20241008
377460,20250227
052710,20250909
050090,20250722
438580,20240202
900300,20260515
027040,20251010
288330,20260430
421800,20260602
258830,20240620
023440,20260421
115960,20240425
032960,20260612
096610,20240722
430230,20260115
062860,20240205
032540,20260304
226440,20260107
178780,20240507
021040,20250326
078590,20251103
096040,20240509
405640,20260421
109960,20250515
065060,20250424
119860,20260219
268600,20241021
080220,20260519
021040,20250421
065690,20250327
024810,20250117
456440,20250619
052400,20241211
430700,20250403
452280,20240531
078940,20251127
215090,20240401
268600,20251222
204630,20240527
174900,20250422
148140,20250520
043220,20260102
219550,20241218
082660,20250205
203690,20240228
065150,20260430
457390,20250512
203690,20250530
164060,20251124
226360,20240823
215090,20241129
900280,20240610
347700,20250509
227100,20250324
397880,20241125
053590,20240409
288330,20251229
054630,20250206
054630,20250313
029960,20260401
377400,20240110
446840,20250312
053290,20250825
043220,20251223
023790,20240523
033200,20260304
323230,20240821
246250,20250611
352770,20260407
222810,20240827
427950,20240611
457940,20260624
023460,20250806
092600,20251217
445360,20251111
323230,20250314
014200,20240205
473370,20260410
052020,20240208
078940,20250616
115960,20250805
109960,20260114
263540,20240805
033200,20241119
068790,20250716
287410,20250828
066410,20251229
418170,20240522
065150,20251229
150840,20260611
388800,20250818
466910,20260615
052670,20260625
096690,20250623
174880,20240418
164060,20260602
454640,20260401
066410,20250424
418250,20241223
019590,20240911
117670,20250915
263540,20240131
412930,20250916
031860,20260325
096610,20250825
454750,20251020
080000,20250610
287410,20250729
030350,20260423
038880,20260320
046070,20250210
056090,20240514
287410,20260127
415580,20260520
448760,20260121
175140,20260102
151910,20240227
123750,20241121
024810,20240819
427950,20250207
053590,20251124
313760,20240725
196490,20250818
065690,20240628
227100,20260522
049180,20260515
082660,20250723
023460,20250108
136510,20240405
018700,20260430
071460,20250115
151910,20260428
473370,20260422
151910,20240827
068240,20260305
439730,20251103
203690,20250428
352770,20250923
174880,20240726
096690,20241220
053590,20240221
082210,20251212
437780,20251022
044180,20241115
123750,20240529
093640,20250627
436610,20260318
187790,20240626
214870,20241115
468510,20260624
059090,20240112
424140,20250912
038340,20240319
071850,20250909
246720,20260624
109960,20250825
405640,20240102
424140,20241111
182400,20250423
226360,20250131
426550,20240502
373200,20241122
092600,20260226
435380,20251226
180400,20250520
269620,20240429
244460,20260423
419270,20251209
161570,20260210
068940,20260102
053590,20260602
258830,20251120
039860,20250611
376190,20250220
119860,20251001
219550,20251212
263540,20260116
024810,20250306
222800,20260529
002230,20251222
174900,20250724
021040,20240723
214310,20250924
119610,20240408
421800,20260629
023460,20250326
054630,20241107
455250,20260126
078860,20260410
079950,20260625
091440,20250409
065690,20240902
093640,20250430
226360,20241210
038880,20251021
219750,20240903
294570,20250611
023460,20250421
030350,20260506
036690,20260306
124500,20240520
038340,20250317
418210,20260619
161570,20260526
052670,20250605
406760,20250702
436610,20241203
424140,20260331
223310,20260507
426550,20260130
179900,20260429
299910,20250115
065650,20250709
150840,20240126
031860,20241216
139050,20260622
065690,20240620
006580,20260623
298060,20250610
436530,20260520
389470,20250611
119860,20251027
054180,20250409
380320,20240412
043100,20260407
224060,20240206
049180,20250722
043590,20260220
023460,20250925
412930,20240715
405000,20250901
047820,20240903
058450,20250617
036180,20250408
182400,20260209
222160,20250210
372290,20260520
036180,20250204
412930,20250331
053580,20241223
067630,20250514
419270,20240807
175140,20240614
175140,20241121
244460,20260506
400840,20250820
078130,20240116
006580,20240705
052670,20260224
106520,20250509
019590,20241219
021040,20240426
089970,20260508
438220,20250417
181340,20240528
419270,20250425
038340,20250520
009730,20260415
036180,20260519
290720,20251215
058820,20250421
102120,20240125
376190,20250709
175140,20240529
148140,20240119
355390,20250417
426550,20250620
181340,20240328
397880,20250822
221840,20251002
149980,20250509
032860,20240813
405000,20250903
439730,20250814
200780,20240229
214310,20240716
046070,20260630
150840,20250226
164060,20260312
421800,20251017
214310,20250416
412930,20260320
405640,20251105
452670,20260324
068940,20240614
068940,20241121
438580,20240123
096040,20250901
038530,20260417
111870,20240205
457630,20240206
078860,20260105
226440,20250408
430220,20260428
046070,20250813
023790,20250228
052770,20250623
456440,20241219
226440,20250204
177350,20260511
900300,20241119
192410,20251208
010280,20260428
391060,20241119
065150,20240808
123840,20251028
073640,20250507
026910,20260608
078860,20251203
440790,20250723
106520,20241118
078860,20250731
068940,20240529
440820,20260416
151910,20260102
079970,20240930
124500,20250212
226440,20260519
476470,20260402
294090,20250905
161570,20241125
226340,20250116
442130,20250922
406760,20250725
080000,20250317
438580,20260112
421800,20240424
096040,20250903
456490,20260430
421800,20250717
241820,20240320
051780,20250226
217620,20240701
119860,20260114
433530,20251211
304840,20260105
151910,20251223
317240,20250107
465320,20260528
400840,20250512
377400,20260128
436610,20240927
446150,20241008
119610,20250311
053590,20260312
372290,20240314
050090,20250619
080530,20240126
033200,20240911
078860,20260203
091440,20260630
041590,20251031
066790,20250925
065690,20251120
458320,20240517
065570,20250623
117730,20250328
083660,20240202
119860,20260413
412930,20251021
164060,20251017
427950,20240311
046070,20251127
950130,20250826
062860,20250410
002680,20250219
377400,20240417
114120,20240118
060240,20251031
065650,20260303
032685,20250123
071850,20250812
150840,20241011
405000,20240822
080000,20250520
455910,20260325
067390,20240621
437780,20260521
214310,20241204
376930,20250922
006580,20250818
178780,20240514
054180,20260630
419270,20250422
365590,20251217
276040,20260520
082210,20250602
121850,20241211
214870,20240528
114840,20240612
452450,20250305
413600,20240801
049180,20260304
226950,20250221
203690,20250728
007720,20260623
079970,20251105
442770,20260417
258830,20240507
046070,20250616
268600,20250210
044180,20240328
054180,20250813
424140,20240812
426550,20250319
053590,20240117
164060,20250717
288330,20260504
450050,20260521
082800,20240116
457390,20260508
021045,20250725
276730,20260323
057880,20250602
294090,20260313
025440,20260403
393360,20260122
123840,20250701
121850,20260527
138580,20250901
234920,20251121
455310,20250423
082270,20240930
053590,20251017
446190,20260528
024950,20260316
222810,20250915
426550,20250721
027040,20250609
096040,20240822
376190,20260303
268600,20240206
214610,20250428
445360,20251209
208860,20250103
072520,20250519
036000,20241022
174900,20250805
442310,20251211
175140,20260415
263050,20260415
406760,20260211
457390,20251117
065150,20260504
002680,20240528
027040,20260512
032980,20260223
001840,20251104
446150,20260122
246250,20250704
391060,20250619
016790,20251211
033340,20240318
066910,20260506
040910,20250325
115960,20250723
436610,20251014
269620,20260324
377460,20240711
138580,20250903
053290,20250926
072520,20240925
121800,20260424
053590,20240424
021040,20250211
082800,20240305
038340,20240119
418210,20250710
445680,20251209
136510,20260629
380320,20260608
123330,20241002
053590,20250717
117670,20250114
309710,20260410
422040,20260227
048770,20260521
026910,20260529
088290,20260423
298060,20250520
071460,20241224
435870,20250423
068940,20260415
066790,20240226
066790,20251230
038340,20240322
121800,20250821
244460,20250618
096610,20260129
391060,20241014
036690,20250424
406760,20250714
430220,20251223
347860,20240708
033200,20241219
217480,20241108
123840,20240531
380320,20260105
393360,20241115
230980,20241111
182400,20251022
174880,20250507
203690,20240726
421800,20240521
175250,20260106
377460,20250804
019660,20240725
019590,20241010
096040,20240618
438220,20240422
123840,20241029
043220,20260205
380320,20251203
380320,20250731
106520,20260305
018700,20260504
046070,20260209
426550,20260128
148140,20241127
224060,20250423
406760,20250918
072520,20250508
222810,20250217
388800,20240613
430460,20250519
043090,20260204
435620,20260520
208340,20250728
161570,20250822
244460,20240731
151910,20250122
096040,20260227
396270,20250827
052420,20260526
060230,20251010
215090,20250924
393970,20260519
101390,20260423
089230,20260513
082210,20260126
109960,20260129
442130,20250829
149980,20260305
096690,20240913
226360,20250317
007390,20241031
226360,20250527
109960,20250926
230980,20260331
177350,20260401
377030,20260526
383930,20240105
148140,20250113
159910,20260415
054180,20250107
438220,20250414
091440,20250529
096630,20260415
196490,20240613
299910,20241224
029960,20250904
182400,20250411
121800,20251202
380320,20260203
406760,20240222
418210,20260616
073570,20250414
088290,20260506
050090,20260109
049180,20250619
439410,20260331
219550,20260126
222160,20250423
092600,20251226
355390,20250414
446750,20260202
477530,20250716
442130,20251210
204270,20240703
121800,20240523
244460,20240611
331380,20260402
223310,20250317
096690,20241120
287410,20250602
413630,20240425
376190,20260212
057880,20241206
294090,20260119
175140,20260205
151910,20250217
104040,20260430
160600,20240220
304840,20251010
456440,20250117
065690,20240507
139050,20260610
123750,20240820
054180,20250529
377400,20250701
150840,20240703
413600,20250318
406760,20260420
284620,20251218
126340,20251215
245620,20250519
465320,20260107
141080,20241024
352770,20250826
352770,20260330
323230,20260611
377460,20250828
066790,20251111
313760,20241108
052670,20240612
082660,20250919
224060,20260209
066410,20240701
454750,20251212
217480,20250304
065150,20240701
023790,20240307
477530,20241111
244460,20250207
258790,20250707
225590,20260424
023460,20250211
214870,20260619
377460,20250729
101390,20260506
377400,20240704
159010,20260625
182400,20240625
458320,20260325
377460,20260127
227100,20241014
083660,20240123
245620,20240925
436530,20240923
250060,20260205
377400,20251016
900120,20250716
068940,20260205
307180,20260416
217620,20240417
024810,20260424
043090,20250618
180400,20260324
036690,20251121
215090,20240716
057880,20260511
052670,20241017
136510,20260407
024950,20260310
217480,20251218
065170,20250519
191410,20251230
078860,20250417
222160,20260209
468510,20260113
177350,20250115
215090,20250416
430700,20250529
400840,20250310
121800,20240708
380320,20260529
246250,20251013
124500,20240722
269620,20251229
372290,20240923
021040,20250225
312610,20260626
080720,20250123
096610,20250103
451700,20251128
477530,20260331
388800,20251201
024810,20250821
052020,20250929
139050,20250522
121800,20240125
057880,20250715
269620,20250424
124500,20260114
391060,20260109
347860,20250312
002680,20260619
049180,20240911
053290,20251030
031860,20250806
018700,20260624
427950,20240912
448830,20260415
457390,20250611
148140,20260430
397880,20260508
052770,20260626
377400,20260408
446750,20260108
062860,20241101
071460,20240208
032860,20250203
182400,20241022
021045,20260420
196490,20251201
019660,20250213
208860,20241211
066430,20250224
150840,20240409
340930,20251121
082210,20250520
150840,20260409
010280,20250122
030350,20251217
035890,20251124
062970,20250930
217480,20250106
391060,20240905
121800,20251023
478780,20250627
436610,20260605
136510,20250923
397880,20251117
096610,20251030
150840,20260206
052670,20250624
446750,20260219
455250,20260306
900280,20240105
031980,20240528
214310,20240219
397880,20240510
032980,20250314
317240,20250212
419270,20240425
188260,20260327
427950,20260225
187790,20240416
214870,20240116
386580,20250625
456490,20260504
219550,20250520
023460,20260429
031860,20250108
290380,20240422
258830,20250820
304360,20250227
038340,20241127
356680,20241219
024810,20251202
262260,20260518
217620,20251028
268600,20250423
148140,20240508
065170,20250508
446840,20241106
043220,20250910
014200,20241101
035890,20260210
445360,20250630
065570,20260626
287410,20241206
024810,20240523
067630,20251124
415580,20250206
430220,20250217
016790,20240326
244460,20251217
415580,20250313
010280,20250217
230980,20240812
389140,20240207
380320,20251010
109960,20251030
050110,20251208
175140,20250811
178780,20250310
214610,20260417
066900,20260429
038340,20250113
215090,20240105
299910,20240208
181340,20250710
043090,20250207
258830,20240514
313760,20250903
078150,20260513
393360,20240328
466910,20260102
030350,20260604
054630,20250311
021040,20240717
219750,20240711
377400,20260323
031860,20250326
476470,20260311
062970,20250806
290380,20250609
021040,20250425
419270,20250805
030350,20260226
151910,20260205
030530,20251112
437780,20260427
900280,20250218
323230,20250226
067630,20260210
391060,20260406
033200,20250117
046070,20251022
065650,20260514
160600,20241008
436610,20250623
388800,20240925
121800,20250228
119860,20250926
352770,20260410
057880,20250604
101670,20241203
151910,20241212
287410,20260511
068940,20250811
227100,20260109
150840,20260602
136510,20240521
139050,20251103
023460,20250225
210120,20241018
052670,20250916
078940,20250515
450050,20260427
062860,20250725
042940,20250515
174900,20250723
036180,20250909
123750,20240626
268600,20260209
035890,20251126
221840,20250324
449020,20251031
047820,20240711
244460,20260604
054180,20240520
067630,20260526
258830,20250512
006580,20240613
181340,20260617
106520,20240604
062970,20250108
106520,20240926
030350,20260618
196490,20240925
287410,20250715
445970,20260608
067390,20240429
031860,20250402
476470,20250707
455310,20250411
180400,20251229
032685,20251031
900280,20250530
214310,20240312
244460,20260226
227100,20240905
226440,20250908
058450,20251219
406760,20240405
024810,20240125
092190,20260610
066900,20260317
435870,20240124
080530,20260409
226360,20240322
078940,20240722
038340,20241031
021880,20260629
181340,20260616
417860,20251013
204630,20250502
425290,20260122
457600,20250424
388800,20250508
019660,20240509
217620,20250701
035890,20251113
067630,20251126
415580,20241107
097800,20260515
138360,20260223
378800,20241024
014200,20250725
226440,20250909
062970,20250326
024810,20251023
456490,20260624
224060,20251022
244460,20260618
290720,20250710
365590,20251226
007390,20260609
224060,20240124
208340,20240627
049470,20250812
066430,20250219
288330,20240417
196490,20250508
062970,20250421
080000,20250113
465320,20260519
323230,20241011
377400,20250905
196490,20240619
078940,20240327
038340,20260430
052020,20250328
900280,20250807
435870,20250411
088800,20241203
041590,20260204
396270,20251204
389680,20260424
035610,20260611
222810,20260223
057880,20260401
405000,20251002
217620,20251016
065680,20251112
214870,20250710
421800,20240412
430230,20241105
052670,20240801
151910,20240820
430700,20260202
106520,20250716
136510,20240718
418170,20250304
121800,20240111
067630,20251113
433530,20260515
021040,20250422
060240,20260204
065690,20250820
066410,20240417
900280,20250428
222160,20251022
181340,20250528
021045,20260202
096610,20241211
227100,20260406
214310,20260417
418250,20260325
073540,20240830
035890,20260312
196300,20250218
386580,20250116
023460,20250425
062970,20250925
352770,20251203
148140,20240808
149980,20250716
225190,20260213
117670,20250410
224060,20250411
079970,20250617
439250,20250625
052670,20240715
217620,20240531
054180,20250212
044060,20240325
406760,20260108
418170,20251218
052670,20250331
139050,20250814
182400,20260306
204630,20260122
038340,20240508
243840,20240404
430460,20250430
457630,20251022
031980,20260619
217480,20240823
043100,20260410
397880,20250611
078860,20250414
217620,20260408
117670,20240909
096610,20260527
313760,20240618
111870,20241101
397880,20240517
006580,20251201
066790,20251209
044180,20260617
287410,20250604
150840,20260629
101400,20260423
214870,20260617
106520,20240816
422040,20251211
257370,20240605
222810,20240423
427950,20241030
010280,20241212
024810,20250228
381620,20250922
096690,20240719
196300,20250530
313760,20260227
067630,20260312
222160,20250411
181340,20240702
352770,20260203
071850,20251212
279600,20241029
161570,20240510
106080,20260522
119610,20241226
348080,20250917
391060,20241010
446190,20260519
104040,20260504
160600,20241115
290380,20241128
012340,20260508
290380,20240404
054630,20250827
241820,20241014
288330,20251028
058450,20250626
348080,20251114
032860,20240227
044180,20260616
064090,20260518
106520,20241025
168360,20250912
199430,20251210
442310,20250911
372290,20241107
054630,20241104
214870,20260616
078130,20250321
175140,20250429
331380,20250630
448830,20250811
430700,20250212
151910,20250120
057880,20250115
009730,20260416
109960,20260527
101390,20250207
058820,20250425
418170,20250106
106080,20260515
032860,20240827
151910,20250910
226360,20250911
041590,20250618
412930,20240903
427950,20260514
445970,20260529
066430,20241126
227100,20250320
016790,20250911
440790,20251201
454750,20260126
078130,20250624
065690,20250512
093640,20251224
445970,20260325
413600,20250627
433530,20250722
066410,20251028
446190,20250917
446750,20260114
080000,20260430
442310,20260515
096040,20251211
065150,20251028
284620,20260507
406760,20250401
446190,20251114
455310,20260521
119860,20251107
377400,20250221
062970,20240723
418250,20241216
082660,20240619
060240,20250618
115960,20240613
204630,20241115
196300,20250807
016790,20260515
046070,20260521
294090,20251208
021045,20260108
053290,20250708
088800,20240927
331380,20260311
222160,20240625
036180,20250812
068940,20250429
446750,20260413
044180,20240709
052020,20251215
451700,20260518
418210,20250321
101400,20260506
427950,20250305
217480,20250131
150840,20240117
187660,20250718
119860,20250307
430700,20260219
290380,20240829
445360,20250805
121800,20260622
062860,20240222
136510,20250124
287410,20260401
196300,20250428
214870,20250528
238200,20240725
217480,20260319
043090,20250709
418210,20250624
023460,20250422
317240,20240722
413600,20250325
457390,20250704
052670,20251021
021045,20260219
217480,20260507
234920,20260128
032580,20260526
148140,20240115
150840,20251017
065650,20250403
388800,20260121
436530,20241220
192410,20251217
010280,20240820
426550,20250905
096610,20250708
217480,20241210
148140,20260504
246250,20250925
386580,20240202
181340,20251014
024810,20240111
052020,20250219
222810,20240516
111870,20250725
119860,20240904
215090,20240219
041590,20240611
214310,20241023
226340,20250404
268600,20251022
263540,20240617
049180,20241010
062860,20260420
138580,20251002
187790,20241205
006580,20240925
268600,20240124
372290,20241220
417180,20260514
230980,20260520
436530,20260309
226440,20250812
062970,20240426
196490,20260121
054630,20250213
406760,20251001
222160,20241022
040350,20250828
900300,20241113
323230,20240703
066430,20241114
269620,20240229
391060,20241113
445970,20251010
288330,20250701
044180,20240702
150840,20240424
043220,20260416
014200,20240222
439410,20260520
214870,20240702
021045,20250401
226360,20250113
389030,20260320
150840,20250717
121800,20240307
080720,20251031
109960,20250708
430220,20260223
442310,20250722
298060,20260430
380320,20240422
052020,20240216
224060,20260521
372290,20260309
041590,20250207
438580,20251110
151910,20240626
405640,20250418
079970,20241002
040350,20260127
101390,20251217
058820,20250422
308080,20260427
016790,20250722
038340,20240808
066410,20250701
065150,20250701
241520,20250421
088290,20260604
268600,20250411
073540,20241017
060240,20250207
109960,20260421
182400,20260427
396270,20250922
192410,20260226
406760,20251027
006580,20250508
436530,20240712
290520,20250402
108490,20250529
138580,20251211
377400,20240805
318020,20240311
287410,20250115
421800,20260608
189860,20260129
241820,20260109
222160,20260521
419270,20250723
115960,20251201
010280,20250120
418210,20251118
448900,20260522
424140,20240923
222810,20240821
405640,20260220
019590,20250821
030350,20260225
079970,20260123
214610,20250507
136510,20250826
380320,20250609
136510,20260330
222810,20250314
175140,20251216
377460,20260414
327260,20251216
372290,20240712
244460,20240912
066410,20251016
269620,20240701
377400,20240131
062860,20240806
426550,20260313
148140,20240607
023790,20250116
900280,20250728
269620,20240110
433530,20260304
435380,20251127
417860,20251106
380320,20260512
038060,20260513
203690,20241118
421800,20260105
219750,20241024
457630,20260521
448900,20260515
456440,20260424
023460,20250724
241820,20240905
373200,20241115
080530,20240117
226440,20251020
119860,20260422
458320,20250806
041520,20260624
109820,20240822
439250,20260107
101390,20260604
021045,20251001
088290,20260618
052020,20241126
386580,20250415
226360,20241031
421800,20250731
064090,20260213
219550,20260324
268600,20240625
323230,20240409
477530,20260520
900110,20250919
161570,20250611
091440,20250515
323230,20260409
046070,20240327
246250,20251230
066410,20240531
101390,20260226
