Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2025-09-11,14:19:41,QMMM,QMMM Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-09-11,14:24:41
2025-09-11,14:16:00,ENGS,Energys Group Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,14:21:00
2025-09-11,14:09:33,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,14:20:43
2025-09-11,14:06:10,QMMM,QMMM Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-09-11,14:16:10
2025-09-11,14:03:32,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,14:08:32
2025-09-11,13:13:46,FCO,"""abrdn Global Income Fund, Inc.""",NYSE American,News pending,2025-09-11,14:35:00
2025-09-11,13:13:46,FAX,"""abrdn Asia-Pacific Income Fund, Inc""",NYSE American,News pending,2025-09-11,14:25:00
2025-09-11,12:47:43,ATMV,AlphaVest Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-09-11,12:52:43
2025-09-11,11:34:07,ATMV,AlphaVest Acquisition Corp Ordinary Shares,Nasdaq,LULD pause,2025-09-11,11:44:07
2025-09-11,11:07:20,ATMVU,AlphaVest Acquisition Corp Unit,Nasdaq,LULD pause,2025-09-11,11:17:20
2025-09-11,11:02:04,MSC,"""Studio City International Holdings Limited American depositary shares, each representing four Class A ordinary shares""",NYSE,LULD pause,2025-09-11,11:07:13
