구분,시장구분,회사명,종목코드,상장일,상장주식수(천주)
주권,코스닥,뉴프렉스,085670,2006-01-17,24501
주권,코스닥,유진테크,084370,2006-01-17,22916
주권,코스닥,CG인바이츠,083790,2006-01-06,76894
주권,코스닥,바이오니아,064550,2005-12-29,25810
주권,코스닥,헬릭스미스,084990,2005-12-29,46093
주권,코스닥,인콘,083640,2005-12-27,22958
주권,코스닥,차바이오텍,085660,2005-12-27,92973
주권,코스닥,대봉엘에스,078140,2005-12-23,11087
주권,코스닥,와이엔텍,067900,2005-12-23,18200
주권,코스닥,케이엠,083550,2005-12-20,13556
주권,코스닥,수성웹툰,084180,2005-12-16,18074
주권,코스닥,모다이노칩,080420,2005-12-06,79722
주권,코스닥,비에이치아이,083650,2005-12-02,30944
주권,코스닥,케스피온,079190,2005-11-29,19178
주권,코스닥,비보존 제약,082800,2005-11-18,60720
주권,코스닥,자연과환경,043910,2005-11-18,11339
주권,코스닥,와토스코리아,079000,2005-11-15,7200
주권,코스닥,폴라리스오피스,041020,2005-10-28,49684
주권,코스닥,휴림에이텍,078590,2005-10-27,9992
주권,코스닥,서린바이오,038070,2005-10-25,9301
주권,코스닥,가비아,079940,2005-10-19,13421
주권,코스닥,덕산하이메탈,077360,2005-10-14,45437
주권,코스닥,아바코,083930,2005-10-11,14677
주권,코스닥,하나마이크론,067310,2005-10-11,66480
주권,코스닥,엘오티베큠,083310,2005-10-05,17810
주권,코스닥,코스나인,082660,2005-10-05,99641
주권,코스닥,이상네트웍스,080010,2005-09-30,9835
주권,코스닥,메디포스트,078160,2005-07-29,39205
주권,코스닥,우리바이오,082850,2005-07-29,48457
주권,코스닥,모두투어,080160,2005-07-26,18900
주권,코스닥,가온그룹,078890,2005-07-12,18425
주권,코스닥,쏠리드,050890,2005-07-08,60757
주권,코스닥,옵트론텍,082210,2005-06-24,34963
주권,코스닥,젬백스,082270,2005-06-24,44269
주권,코스닥,플랜티넷,075130,2005-06-10,16122
주권,코스닥,LIG아큐버,073490,2005-02-04,7604
주권,코스닥,인베니아,079950,2005-02-04,13799
주권,코스닥,동양이엔피,079960,2005-02-01,7860
주권,코스닥,제주반도체,080220,2005-02-01,34443
주권,코스닥,한창산업,079170,2005-02-01,5200
주권,코스닥,APS이노베이션,079810,2005-01-26,21528
주권,코스닥,iMBC,052220,2005-01-21,23000
주권,코스닥,서산,079650,2005-01-21,20000
주권,코스닥,KX하이텍,052900,2005-01-18,76668
주권,코스닥,손오공,066910,2005-01-07,13387
주권,코스닥,미래컴퍼니,049950,2005-01-04,8818
주권,코스닥,아이크래프트,052460,2005-01-03,14608
주권,코스닥,메가스터디,072870,2004-12-21,11921
주권,코스닥,케이에스피,073010,2004-12-17,40191
주권,코스닥,KG파이낸셜,046440,2004-12-14,38011
주권,코스닥,대주전자재료,078600,2004-12-10,15704
주권,코스닥,텔레칩스,054450,2004-12-10,15144
주권,코스닥,HB테크놀러지,078150,2004-12-08,92716
주권,코스닥,도이치모터스,067990,2004-12-03,29182
주권,코스닥,토비스,051360,2004-11-19,14918
주권,코스닥,국일제지,078130,2004-10-22,112741
주권,코스닥,DMS,068790,2004-10-01,22570
주권,코스닥,시너지이노베이션,048870,2004-08-13,88107
주권,코스닥,신성델타테크,065350,2004-08-06,27484
주권,코스닥,한국경제TV,039340,2004-07-30,22000
주권,코스닥,다날,064260,2004-07-23,75645
주권,코스닥,형지I&C,011080,2004-07-02,4296
주권,코스닥,비케이홀딩스,050090,2004-06-29,23535
주권,코스닥,YBM넷,057030,2004-06-08,16313
주권,코스닥,CS,065770,2004-06-04,9706
주권,코스닥,아미노로직스,074430,2004-06-04,87827
주권,코스닥,테라젠이텍스,066700,2004-05-27,37152
주권,코스닥,디에이피,066900,2004-05-14,22745
주권,코스닥,한양디지텍,078350,2004-05-14,15244
주권,코스닥,동국알앤에스,075970,2004-02-13,18400
주권,코스닥,빛과전자,069540,2004-02-13,112692
주권,코스닥,듀오백,073190,2004-02-06,11968
주권,코스닥,삼진엘앤디,054090,2004-02-06,24959
주권,코스닥,폴라리스AI파마,041910,2004-02-06,13283
주권,코스닥,세진티에스,067770,2004-01-09,8397
주권,코스닥,인티큐브,070590,2004-01-08,13880
주권,코스닥,리튬포어스,073570,2004-01-06,12037
주권,코스닥,테라사이언스,073640,2004-01-06,116379
주권,코스닥,우주일렉트로,065680,2004-01-02,9240
주권,코스닥,SOOP,067160,2003-12-19,11495
주권,코스닥,드림어스컴퍼니,060570,2003-12-19,74102
주권,코스닥,버킷스튜디오,066410,2003-12-19,138454
주권,코스닥,원익QnC,074600,2003-12-12,26288
주권,코스닥,로체시스템즈,071280,2003-11-14,15297
주권,코스닥,에스텍,069510,2003-11-14,10910
주권,코스닥,오텍,067170,2003-11-14,27460
주권,코스닥,키이스트,054780,2003-11-14,19658
주권,코스닥,현대에버다임,041440,2003-11-14,17842
주권,코스닥,중앙백신,072020,2003-10-31,9459
주권,코스닥,휴비츠,065510,2003-10-31,10878
주권,코스닥,우리산업홀딩스,072470,2003-10-28,18887
주권,코스닥,디지털대성,068930,2003-10-17,27675
주권,코스닥,유아이디,069330,2003-08-18,16953
주권,코스닥,티씨케이,064760,2003-08-18,11179
주권,코스닥,아모텍,052710,2003-08-01,14613
주권,코스닥,웰크론,065950,2003-07-29,28231
주권,코스닥,파워로직스,047310,2003-07-25,36611
주권,코스닥,이엘씨,041520,2003-07-04,12189
주권,코스닥,홈캐스트,064240,2003-06-11,34694
주권,코스닥,씨씨에스,066790,2003-05-30,65152
주권,코스닥,웹젠,069080,2003-05-23,30967
주권,코스닥,대화제약,067080,2003-02-14,18617
주권,코스닥,스모트로닉,066590,2003-02-12,38678
주권,코스닥,JW신약,067290,2003-02-11,56037
주권,코스닥,하츠,066130,2003-02-11,12800
주권,코스닥,빅텍,065450,2003-02-05,29496
주권,코스닥,탑엔지니어링,065130,2003-01-29,16004
주권,코스닥,이루온,065440,2003-01-28,27275
주권,코스닥,재영솔루텍,049630,2003-01-24,23380
주권,코스닥,한국큐빅,021650,2003-01-24,16351
주권,코스닥,인터플렉스,051370,2003-01-22,23327
주권,코스닥,삼영이엔씨,065570,2003-01-21,16094
주권,코스닥,하이퍼코퍼레이션,065650,2003-01-21,10946
주권,코스닥,한성크린텍,066980,2003-01-17,52597
주권,코스닥,리더스코스메틱,016100,2003-01-15,19101
주권,코스닥,케이피엠테크,042040,2003-01-07,2471
주권,코스닥,디티씨,066670,2002-12-30,18692
주권,코스닥,아이로보틱스,066430,2002-12-24,39153
주권,코스닥,초록뱀미디어,047820,2002-12-24,24454
주권,코스닥,인크레더블버즈,064090,2002-12-17,49743
주권,코스닥,쎌바이오텍,049960,2002-12-13,9400
주권,코스닥,NE능률,053290,2002-12-10,16526
주권,코스닥,테크엘,064520,2002-12-04,22351
주권,코스닥,KG이니시스,035600,2002-11-22,27554
주권,코스닥,비엘팜텍,065170,2002-11-19,27914
주권,코스닥,플래스크,041590,2002-11-01,48972
주권,코스닥,새로닉스,042600,2002-10-01,12424
주권,코스닥,오리엔트정공,065500,2002-09-19,33243
주권,코스닥,에이전트AI,060900,2002-09-17,3991
주권,코스닥,국보디자인,066620,2002-09-05,7500
주권,코스닥,아이톡시,052770,2002-08-22,14569
주권,코스닥,에스아이리소스,065420,2002-08-22,71577
주권,코스닥,포니링크,064800,2002-08-22,25561
주권,코스닥,폴라리스AI,039980,2002-08-13,14381
주권,코스닥,현대바이오,048410,2002-08-08,96506
주권,코스닥,에스피지,058610,2002-07-23,22177
주권,코스닥,토탈소프트,045340,2002-07-19,8558
주권,코스닥,서호전기,065710,2002-07-16,5150
주권,코스닥,파커스,065690,2002-07-16,14049
주권,코스닥,HC홈센타,060560,2002-07-11,25388
주권,코스닥,코스리거글로벌,043710,2002-07-11,17313
주권,코스닥,아비코전자,036010,2002-07-03,13293
주권,코스닥,큐렉소,060280,2002-07-03,41260
주권,코스닥,제이케이시냅스,060230,2002-06-25,11260
주권,코스닥,우원개발,046940,2002-06-18,18074
주권,코스닥,티사이언티픽,057680,2002-06-18,15793
주권,코스닥,인선이엔티,060150,2002-06-14,45564
주권,코스닥,와이어블,065530,2002-06-04,47839
주권,코스닥,SM Life Design,063440,2002-05-30,45319
주권,코스닥,지어소프트,051160,2002-05-28,15474
주권,코스닥,지엔코,065060,2002-05-28,5990
주권,코스닥,셀루메드,049180,2002-05-23,83226
주권,코스닥,KH바텍,060720,2002-05-21,23677
주권,코스닥,알에프텍,061040,2002-05-16,9048
주권,코스닥,에스폴리텍,050760,2002-05-16,16335
주권,코스닥,이랜텍,054210,2002-05-09,25291
주권,코스닥,ES큐브,050120,2002-04-25,13564
주권,코스닥,케이피티유,054410,2002-04-25,5726
주권,코스닥,3S,060310,2002-04-23,53059
주권,코스닥,화일약품,061250,2002-04-18,8418
주권,코스닥,오상자이엘,053980,2002-04-09,18983
주권,코스닥,NH농우바이오,054050,2002-04-02,16031
주권,코스닥,케이엘넷,039420,2002-03-12,22947
주권,코스닥,에스티아이,039440,2002-02-28,15507
주권,코스닥,잉크테크,049550,2002-02-28,19606
주권,코스닥,대한뉴팜,054670,2002-02-26,14355
주권,코스닥,씨티씨바이오,060590,2002-02-21,24181
주권,코스닥,인탑스,049070,2002-02-21,16465
주권,코스닥,LS마린솔루션,060370,2002-02-15,52239
주권,코스닥,피씨디렉트,051380,2002-02-15,15340
주권,코스닥,구영테크,053270,2002-02-07,27410
주권,코스닥,한국기업평가,034950,2002-02-07,4541
주권,코스닥,뉴보텍,060260,2002-02-05,13342
주권,코스닥,동양에스텍,060380,2002-02-05,19700
주권,코스닥,백금T&A,046310,2002-02-05,16419
주권,코스닥,고려신용정보,049720,2002-01-31,14300
주권,코스닥,서울반도체,046890,2002-01-17,58305
주권,코스닥,아가방컴퍼니,013990,2002-01-17,32888
주권,코스닥,한주에이알티,058450,2002-01-17,5013
주권,코스닥,미코,059090,2002-01-15,33417
주권,코스닥,유신,054930,2002-01-15,3000
주권,코스닥,프럼파스트,035200,2002-01-15,9220
주권,코스닥,한국컴퓨터,054040,2002-01-15,16071
주권,코스닥,대동스틸,048470,2002-01-10,9650
주권,코스닥,링네트,042500,2002-01-10,22291
주권,코스닥,크레오에스지,040350,2002-01-10,19856
주권,코스닥,팬스타엔터프라이즈,054300,2002-01-10,57871
주권,코스닥,한빛소프트,047080,2002-01-10,24822
주권,코스닥,NHN KCP,060250,2002-01-08,40161
주권,코스닥,CNT85,056730,2002-01-04,14822
주권,코스닥,금강철강,053260,2002-01-04,18720
주권,코스닥,스타코링크,060240,2002-01-04,5821
주권,코스닥,SY동아,041930,2001-12-26,15200
주권,코스닥,비츠로시스,054220,2001-12-26,12591
주권,코스닥,오리엔탈정공,014940,2001-12-26,45574
주권,코스닥,웰킵스하이텍,043590,2001-12-20,13568
주권,코스닥,SFA,056190,2001-12-18,35909
주권,코스닥,리노공업,058470,2001-12-18,76212
주권,코스닥,성우테크론,045300,2001-12-18,10547
주권,코스닥,신화인터텍,056700,2001-12-13,29135
주권,코스닥,엑사이엔씨,054940,2001-12-13,33174
주권,코스닥,피에이치에이,043370,2001-12-13,21000
주권,코스닥,APS,054620,2001-12-04,18394
주권,코스닥,코위버,056360,2001-12-04,9797
주권,코스닥,성호전자,043260,2001-11-29,71556
주권,코스닥,YW,051390,2001-11-15,11355
주권,코스닥,삼영엠텍,054540,2001-11-15,13000
주권,코스닥,이니텍,053350,2001-11-15,22021
주권,코스닥,유진로봇,056080,2001-11-13,38235
주권,코스닥,태웅,044490,2001-11-08,20007
주권,코스닥,경남제약,053950,2001-11-06,15629
주권,코스닥,삼보모터스,053700,2001-11-06,26716
주권,코스닥,한컴위드,054920,2001-11-01,28217
주권,코스닥,코미팜,041960,2001-10-30,73886
주권,코스닥,프리엠스,053160,2001-10-30,6000
주권,코스닥,코나아이,052400,2001-10-18,14563
주권,코스닥,메디콕스,054180,2001-10-16,5528
주권,코스닥,더테크놀로지,043090,2001-10-11,4139
주권,코스닥,비트플래닛,049470,2001-10-11,23545
주권,코스닥,지에스이,053050,2001-10-11,29988
주권,코스닥,아이디스홀딩스,054800,2001-09-27,10348
주권,코스닥,코데즈컴바인,047770,2001-09-18,37843
주권,코스닥,안랩,053800,2001-09-13,11127
주권,코스닥,YTN,040300,2001-09-04,47677
주권,코스닥,CMG제약,058820,2001-08-31,148124
주권,코스닥,JYP Ent.,035900,2001-08-30,35532
주권,코스닥,KCC건설,021320,2001-08-21,21400
주권,코스닥,세동,053060,2001-08-17,17657
주권,코스닥,프로텍,053610,2001-08-17,9000
주권,코스닥,액토즈소프트,052790,2001-08-14,10925
주권,코스닥,세코닉스,053450,2001-08-09,14793
주권,코스닥,바이넥스,053030,2001-08-07,32684
주권,코스닥,오성첨단소재,052420,2001-08-07,9742
주권,코스닥,태양,053620,2001-08-07,8600
주권,코스닥,오션인더블유,052300,2001-08-02,16244
주권,코스닥,유아이엘,049520,2001-08-02,30843
주권,코스닥,대원미디어,048910,2001-07-31,12579
주권,코스닥,중앙첨단소재,051980,2001-07-31,111092
주권,코스닥,CJ프레시웨이,051500,2001-07-26,11872
주권,코스닥,파인디앤씨,049120,2001-07-26,10602
주권,코스닥,디지아이,043360,2001-07-20,9000
주권,코스닥,코텍,052330,2001-07-10,17762
주권,코스닥,한네트,052600,2001-07-10,11564
주권,코스닥,에스티큐브,052020,2001-07-05,67983
주권,코스닥,티에스넥스젠,043220,2001-07-03,16486
주권,코스닥,큐로홀딩스,051780,2001-06-26,6336
주권,코스닥,피노,033790,2001-06-26,83322
주권,코스닥,나라엠앤디,051490,2001-06-12,14200
주권,코스닥,에코심플렉스,038870,2001-05-29,14015
주권,코스닥,에이텍,045660,2001-05-24,8260
주권,코스닥,대아티아이,045390,2001-05-17,70473
주권,코스닥,캠시스,050110,2001-05-17,29225
주권,코스닥,현대바이오랜드,052260,2001-05-17,30000
주권,코스닥,SFA반도체,036540,2001-05-02,164460
주권,코스닥,삼표시멘트,038500,2001-02-01,107916
주권,코스닥,HLB이노베이션,024850,2001-01-18,31754
주권,코스닥,SM C&C,048550,2001-01-18,96715
주권,코스닥,승일,049830,2001-01-18,6132
주권,코스닥,TPC로보틱스,048770,2001-01-16,15698
주권,코스닥,코메론,049430,2001-01-16,9048
주권,코스닥,빌리언스,044480,2001-01-11,33251
주권,코스닥,삼화네트웍스,046390,2001-01-11,17269
주권,코스닥,성광벤드,014620,2001-01-11,26557
주권,코스닥,유라테크,048430,2001-01-11,11520
주권,코스닥,삼현철강,017480,2001-01-09,15443
주권,코스닥,오픈베이스,049480,2001-01-09,31422
주권,코스닥,라온시큐어,042510,2001-01-03,11106
주권,코스닥,삼양케이씨아이,036670,2001-01-03,10760
주권,코스닥,오로라,039830,2001-01-03,10763
주권,코스닥,금화피에스시,036190,2000-12-26,6000
주권,코스닥,코다코,046070,2000-12-26,15486
주권,코스닥,인바디,041830,2000-12-14,13481
주권,코스닥,고려제약,014570,2000-12-07,11000
주권,코스닥,크린앤사이언스,045520,2000-12-05,6500
주권,코스닥,KD,044180,2000-11-16,26718
주권,코스닥,이글벳,044960,2000-11-16,12642
주권,코스닥,아즈텍WB,032080,2000-10-26,21491
주권,코스닥,오리콤,010470,2000-10-24,11975
주권,코스닥,위닉스,044340,2000-10-24,17873
주권,코스닥,상지건설,042940,2000-10-19,6829
주권,코스닥,엔피케이,048830,2000-10-12,18724
주권,코스닥,삼천당제약,000250,2000-10-04,23457
주권,코스닥,에이치케이,044780,2000-09-07,18506
주권,코스닥,정원엔시스,045510,2000-09-07,32209
주권,코스닥,한양이엔지,045100,2000-08-31,17500
주권,코스닥,누리플렉스,040160,2000-08-29,12056
주권,코스닥,에쎈테크,043340,2000-08-29,47500
주권,코스닥,국순당,043650,2000-08-24,17858
주권,코스닥,엘컴텍,037950,2000-08-24,16890
주권,코스닥,이오테크닉스,039030,2000-08-24,12320
주권,코스닥,상상인,038540,2000-08-18,55328
주권,코스닥,서울제약,018680,2000-08-18,11659
주권,코스닥,HLB파나진,046210,2000-08-16,45528
주권,코스닥,나노엔텍,039860,2000-08-16,38093
주권,코스닥,오공,045060,2000-08-10,16942
주권,코스닥,알파AI,043100,2000-08-08,20110
주권,코스닥,비츠로테크,042370,2000-08-03,26200
주권,코스닥,코아시아,045970,2000-08-03,26315
주권,코스닥,정상제이엘에스,040420,2000-08-01,15678
주권,코스닥,진양제약,007370,2000-07-27,14135
주권,코스닥,KT지니뮤직,043610,2000-07-20,58115
주권,코스닥,진성티이씨,036890,2000-07-20,22033
주권,코스닥,현대에이치티,039010,2000-07-20,8625
주권,코스닥,삼아제약,009300,2000-07-19,6370
주권,코스닥,파루,043200,2000-07-19,41804
주권,코스닥,에스씨디,042110,2000-07-13,48330
주권,코스닥,한국정보공학,039740,2000-07-06,8018
주권,코스닥,디오,039840,2000-06-29,13416
주권,코스닥,네오위즈홀딩스,042420,2000-06-27,8142
주권,코스닥,다산네트웍스,039560,2000-06-22,42888
주권,코스닥,바이오스마트,038460,2000-06-22,25275
주권,코스닥,우리기술,032820,2000-06-22,171605
주권,코스닥,안국약품,001540,2000-06-15,13042
주권,코스닥,세중,039310,2000-06-09,18122
주권,코스닥,우리기술투자,041190,2000-06-09,84000
주권,코스닥,케이바이오랩스,038530,2000-06-09,23143
주권,코스닥,HRS,036640,2000-05-30,16355
주권,코스닥,에스에이엠티,031330,2000-05-23,99995
주권,코스닥,위즈코프,038620,2000-05-04,15146
주권,코스닥,이건홀딩스,039020,2000-05-04,22585
주권,코스닥,파인디지털,038950,2000-05-04,10211
주권,코스닥,나이스정보통신,036800,2000-05-03,9100
주권,코스닥,SG&G,040610,2000-04-27,17044
주권,코스닥,아이에이,038880,2000-04-27,7514
주권,코스닥,에스넷,038680,2000-04-27,19913
주권,코스닥,에스엠,041510,2000-04-27,22895
주권,코스닥,아이티센엔텍,010280,2000-04-14,13025
주권,코스닥,쎄니트,037760,2000-04-07,33833
주권,코스닥,대성미생물,036480,2000-04-04,3800
주권,코스닥,에코플라스틱,038110,2000-03-23,41169
주권,코스닥,케이엠더블유,032500,2000-03-21,42192
주권,코스닥,화성밸브,039610,2000-03-16,10410
주권,코스닥,경남스틸,039240,2000-03-07,26980
주권,코스닥,마크로젠,038290,2000-02-22,10841
주권,코스닥,희림,037440,2000-02-03,13922
주권,코스닥,레드캡투어,038390,2000-02-01,16721
주권,코스닥,솔브레인홀딩스,036830,2000-01-18,20504
주권,코스닥,에프에스티,036810,2000-01-18,21650
주권,코스닥,코맥스,036690,2000-01-18,43567
주권,코스닥,EG,037370,2000-01-11,8625
주권,코스닥,감성코퍼레이션,036620,2000-01-11,89863
주권,코스닥,성도이엔지,037350,2000-01-11,15210
주권,코스닥,제일테크노스,038010,2000-01-11,9000
주권,코스닥,무림SP,001810,2000-01-04,22138
주권,코스닥,세종텔레콤,036630,2000-01-04,10000
주권,코스닥,심텍홀딩스,036710,2000-01-04,52828
주권,코스닥,파세코,037070,2000-01-04,20000
주권,코스닥,KZ정밀,036560,1999-12-28,15750
주권,코스닥,SGC E&C,016250,1999-12-28,5037
주권,코스닥,서희건설,035890,1999-12-24,229808
주권,코스닥,주성엔지니어링,036930,1999-12-24,46481
주권,코스닥,케이티알파,036030,1999-12-24,49019
주권,코스닥,다우데이타,032190,1999-12-21,38300
주권,코스닥,동진쎄미켐,005290,1999-12-21,50970
주권,코스닥,선광,003100,1999-12-21,6600
주권,코스닥,에이치엠넥스,036170,1999-12-21,61366
주권,코스닥,제이에스티나,026040,1999-12-21,16504
주권,코스닥,한국팩키지,037230,1999-12-21,29800
주권,코스닥,삼지전자,037460,1999-12-16,16319
주권,코스닥,우리엔터프라이즈,037400,1999-12-16,26223
주권,코스닥,네패스,033640,1999-12-14,23059
주권,코스닥,인지디스플레,037330,1999-12-14,43885
주권,코스닥,위지트,036090,1999-12-10,42551
주권,코스닥,유니셈,036200,1999-12-10,30664
주권,코스닥,유성티엔에스,024800,1999-12-10,37052
주권,코스닥,코리아나,027050,1999-12-10,40000
주권,코스닥,골드앤에스,035290,1999-12-07,4768
주권,코스닥,서울평가정보,036120,1999-12-07,35145
주권,코스닥,서울전자통신,027040,1999-12-03,13918
주권,코스닥,대성창투,027830,1999-11-30,54000
주권,코스닥,예림당,036000,1999-11-30,23034
주권,코스닥,CJ ENM,035760,1999-11-23,21929
주권,코스닥,이지홀딩스,035810,1999-11-23,64516
주권,코스닥,기산텔레콤,035460,1999-11-18,14920
주권,코스닥,바른손이앤에이,035620,1999-08-13,18610
주권,코스닥,솔본,035610,1999-08-13,27346
주권,코스닥,시공테크,020710,1999-08-13,20048
주권,코스닥,신일제약,012790,1999-08-13,11986
주권,코스닥,조아제약,034940,1999-08-13,30980
주권,코스닥,인성정보,033230,1999-07-30,50515
주권,코스닥,그래디언트,035080,1999-07-05,11431
주권,코스닥,동국산업,005160,1999-06-25,54244
주권,코스닥,매일홀딩스,005990,1999-05-14,13298
주권,코스닥,해성산업,034810,1999-04-16,32958
주권,코스닥,한국정보통신,025770,1998-01-20,37444
주권,코스닥,파라텍,033540,1997-12-26,52246
주권,코스닥,동성화인텍,033500,1997-12-19,29989
주권,코스닥,드래곤플라이,030350,1997-11-10,15592
주권,코스닥,엠케이전자,033160,1997-11-10,24194
주권,코스닥,엠투엔,033310,1997-11-10,39972
주권,코스닥,제이씨현시스템,033320,1997-11-10,19114
주권,코스닥,포스코엠텍,009520,1997-11-10,41643
주권,코스닥,스페코,013810,1997-11-03,14655
주권,코스닥,좋은사람들,033340,1997-11-03,96951
주권,코스닥,로젠,033290,1997-10-13,56156
주권,코스닥,모아텍,033200,1997-10-13,9205
주권,코스닥,코콤,015710,1997-09-30,17531
주권,코스닥,제룡전기,033100,1997-08-18,16062
주권,코스닥,제이엠아이,033050,1997-08-18,31839
주권,코스닥,디지틀조선,033130,1997-08-06,37115
주권,코스닥,와이지-원,019210,1997-08-06,37194
주권,코스닥,특수건설,026150,1997-08-06,17546
주권,코스닥,아이즈비전,031310,1997-07-25,29747
주권,코스닥,동일기연,032960,1997-07-18,17593
주권,코스닥,소프트센,032680,1997-07-18,20927
주권,코스닥,원익,032940,1997-07-18,18193
주권,코스닥,원풍물산,008290,1997-07-18,20347
주권,코스닥,삼진,032750,1997-07-14,9031
주권,코스닥,더라미,032860,1997-07-04,40396
주권,코스닥,비트컴퓨터,032850,1997-07-04,16623
주권,코스닥,엠젠솔루션,032790,1997-06-26,25680
주권,코스닥,판타지오,032800,1997-06-26,12462
주권,코스닥,GC메디아이,032620,1997-05-02,52197
주권,코스닥,피델릭스,032580,1997-04-22,33132
주권,코스닥,TJ미디어,032540,1997-04-16,20897
주권,코스닥,휴맥스홀딩스,028080,1997-04-16,2533
주권,코스닥,삼일,032280,1997-03-15,16214
주권,코스닥,뉴인텍,012340,1997-02-12,18700
주권,코스닥,오스템,031510,1997-02-12,28000
주권,코스닥,디에이치엑스컴퍼니,031860,1997-01-07,27005
주권,코스닥,피에스케이홀딩스,031980,1997-01-07,21562
주권,코스닥,세보엠이씨,011560,1996-12-23,10085
주권,코스닥,한일단조,024740,1996-11-29,32897
주권,코스닥,양지사,030960,1996-10-24,15980
주권,코스닥,원익홀딩스,030530,1996-09-24,77238
주권,코스닥,한글과컴퓨터,030520,1996-09-24,24180
주권,코스닥,메이슨캐피탈,021880,1996-09-02,21218
주권,코스닥,광무,029480,1996-08-27,59719
주권,코스닥,대호특수강,021040,1996-08-27,22553
주권,코스닥,HLB,028300,1996-07-27,133198
주권,코스닥,팜스토리,027710,1996-07-06,111417
주권,코스닥,삼보판지,023600,1996-05-29,16008
주권,코스닥,삼목에스폼,018310,1996-05-03,14700
주권,코스닥,에이스침대,003800,1996-05-03,11090
주권,코스닥,원익큐브,014190,1996-04-26,35395
주권,코스닥,리드코프,012700,1996-01-19,26195
주권,코스닥,유니슨,018000,1996-01-10,259498
주권,코스닥,아난티,025980,1996-01-06,97301
주권,코스닥,광진실업,026910,1996-01-03,7928
주권,코스닥,인터엠,017250,1996-01-03,21045
주권,코스닥,성우하이텍,015750,1995-11-04,80000
주권,코스닥,대신정보통신,020180,1995-10-06,38429
주권,코스닥,서부T&D,006730,1995-10-06,64277
주권,코스닥,동신건설,025950,1995-08-07,8400
주권,코스닥,동화기업,025900,1995-08-07,50557
주권,코스닥,신라에스지,025870,1995-07-07,4000
주권,코스닥,케이씨피드,025880,1995-07-07,16716
주권,코스닥,한탑,002680,1995-07-07,6463
주권,코스닥,한국선재,025550,1995-06-19,25514
주권,코스닥,DH오토웨어,025440,1995-05-22,9756
주권,코스닥,시노펙스,025320,1995-04-20,92162
주권,코스닥,PN풍년,024940,1995-01-04,10000
주권,코스닥,삼천리자전거,024950,1995-01-04,12400
주권,코스닥,메디앙스,014100,1995-01-03,11800
주권,코스닥,KBI메탈,024840,1994-12-29,43160
주권,코스닥,경창산업,024910,1994-12-29,35819
주권,코스닥,대륙제관,004780,1994-12-29,15903
주권,코스닥,동원개발,013120,1994-12-29,90808
주권,코스닥,세원물산,024830,1994-12-29,8350
주권,코스닥,케이피에프,024880,1994-12-29,20163
주권,코스닥,KB오토시스,024120,1994-12-07,11500
주권,코스닥,신원종합개발,017000,1994-12-07,11668
주권,코스닥,흥구석유,024060,1994-12-07,15000
주권,코스닥,대한약품,023910,1994-11-23,6000
주권,코스닥,이화공영,001840,1994-11-23,28257
주권,코스닥,풍국주정,023900,1994-11-23,12600
주권,코스닥,대림제지,017650,1994-11-07,8785
주권,코스닥,대한광통신,010170,1994-11-07,155486
주권,코스닥,동일스틸럭스,023790,1994-11-07,13070
주권,코스닥,플레이위드,023770,1994-11-07,8946
주권,코스닥,한국캐피탈,023760,1994-11-07,315610
주권,코스닥,한일사료,005860,1994-11-07,39404
주권,코스닥,모베이스전자,012860,1994-10-26,73233
주권,코스닥,국영지앤엠,006050,1994-10-07,34895
주권,코스닥,유진기업,023410,1994-10-07,77311
주권,코스닥,제이스코홀딩스,023440,1994-10-07,90143
주권,코스닥,보성파워텍,006910,1994-09-07,49130
주권,코스닥,브이티,018290,1994-09-07,34942
주권,코스닥,태광,023160,1994-09-07,25867
주권,코스닥,와이엠,007530,1994-08-05,22254
주권,코스닥,신라섬유,001000,1994-06-28,24278
주권,코스닥,원일특강,012620,1994-06-28,4400
주권,코스닥,서한,011370,1994-05-24,100895
주권,코스닥,졸스,018700,1994-03-18,11707
주권,코스닥,부방,014470,1994-02-25,60052
주권,코스닥,소노스퀘어,007720,1994-01-06,20160
주권,코스닥,유니크,011320,1993-12-29,19321
주권,코스닥,진로발효,018120,1993-12-29,6621
주권,코스닥,청보,013720,1993-12-29,60828
주권,코스닥,삼보산업,009620,1993-12-07,17473
주권,코스닥,푸드웰,005670,1993-12-07,10000
주권,코스닥,푸른저축은행,007330,1993-12-07,15083
주권,코스닥,피제이전자,006140,1993-12-07,14865
주권,코스닥,베뉴지,019010,1993-11-05,48200
주권,코스닥,엠에스씨,009780,1993-10-12,17600
주권,코스닥,대동금속,020400,1993-07-30,6378
주권,코스닥,대원산업,005710,1993-06-21,20038
주권,코스닥,큐캐피탈,016600,1993-06-21,13962
주권,코스닥,한국가구,004590,1993-06-03,15000
주권,코스닥,디모아,016670,1993-04-21,10194
주권,코스닥,중앙에너비스,000440,1993-03-24,6227
주권,코스닥,삼륭물산,014970,1992-12-29,14825
주권,코스닥,경동제약,011040,1992-12-18,30769
주권,코스닥,원풍,008370,1992-12-18,12000
주권,코스닥,네이처셀,007390,1992-11-30,64435
주권,코스닥,삼일기업공사,002290,1992-11-30,12400
주권,코스닥,일지테크,019540,1992-11-03,13514
주권,코스닥,한일화학,007770,1992-09-07,3510
주권,코스닥,한국알콜,017890,1992-08-04,20674
주권,코스닥,대주산업,003310,1992-08-01,35392
