code,listed,traded_days,amt_sum,amt_avg,no_trade_pct,years,group,mktcap,name,spac,decile,susi,susi_after,susi_corr,action,susi_yr,susi_after_yr,action_yr
250000,606,606,347065644500.0,572715584.9834983,0.0,2.5041322314049586,ST,36588972860.0,보라티알,N,D8,32.0,12.0,3.0,0.0,12.778877887788779,4.792079207920792,0.0
038620,588,588,336410593500.0,572126859.6938776,0.0,2.4297520661157024,ST,27807859548.0,위즈코프,N,D8,27.0,17.0,0.0,4.0,11.112244897959185,6.996598639455782,1.6462585034013606
225530,606,606,346671353000.0,572064938.9438944,0.0,2.5041322314049586,ST,85577702085.0,HC보광산업,N,D8,29.0,13.0,0.0,3.0,11.58085808580858,5.191419141914191,1.198019801980198
035460,596,596,337996416000.0,567108080.5369128,0.0,2.462809917355372,ST,33645366700.0,기산텔레콤,N,D8,20.0,8.0,6.0,6.0,8.120805369127517,3.2483221476510065,2.436241610738255
086040,606,606,343227162000.0,566381455.4455446,0.0,2.5041322314049586,ST,32873988820.0,바이오톡스텍,N,D8,31.0,16.0,2.0,5.0,12.37953795379538,6.3894389438943895,1.9966996699669968
082210,363,363,204615643000.0,563679457.3002754,0.0,1.5,ST,66080693700.0,옵트론텍,N,D8,64.0,35.0,8.0,9.0,42.666666666666664,23.333333333333332,6.0
222420,596,596,334658188500.0,561507027.6845638,0.0,2.462809917355372,ST,43915600361.0,쎄노텍,N,D8,42.0,28.0,5.0,5.0,17.053691275167782,11.369127516778523,2.030201342281879
067900,606,606,338824351000.0,559116090.7590759,0.0,2.5041322314049586,ST,119753756220.0,와이엔텍,N,D8,24.0,15.0,2.0,0.0,9.584158415841584,5.99009900990099,0.0
032980,280,280,156172295000.0,557758196.4285715,0.0,1.1570247933884297,?,,,N,D8,79.0,52.0,37.0,10.0,68.27857142857144,44.94285714285714,8.642857142857144
206400,605,605,337227743000.0,557401228.0991735,0.0,2.5,ST,36722444682.0,베노티앤알,N,D8,52.0,44.0,20.0,9.0,20.8,17.6,3.6
072990,605,605,336820623500.0,556728303.3057852,0.0,2.5,ST,47989061860.0,에이치시티,N,D8,34.0,22.0,2.0,3.0,13.6,8.8,1.2
115160,590,590,325479874500.0,551660804.2372881,0.0,2.43801652892562,ST,26519673300.0,휴맥스,N,D8,66.0,45.0,17.0,5.0,27.071186440677966,18.457627118644066,2.0508474576271185
038390,605,605,333586879500.0,551383271.9008265,0.0,2.5,ST,167208220000.0,레드캡투어,N,D8,64.0,13.0,1.0,6.0,25.6,5.2,2.4
303030,590,590,324711930500.0,550359204.2372881,0.0,2.43801652892562,ST,13086033204.0,지니틱스,N,D8,105.0,65.0,29.0,6.0,43.06779661016949,26.66101694915254,2.461016949152542
051780,436,436,239247042000.0,548731747.706422,0.0,1.8016528925619837,ST,19386981900.0,큐로홀딩스,N,D8,21.0,12.0,1.0,15.0,11.655963302752292,6.660550458715596,8.325688073394494
368600,606,606,331977123000.0,547817034.6534654,0.0,2.5041322314049586,ST,14832363625.0,아이씨에이치,N,D8,43.0,20.0,4.0,9.0,17.171617161716174,7.986798679867987,3.594059405940594
296640,606,606,329647585500.0,543972913.3663366,0.0,2.5041322314049586,ST,26564432760.0,이노에이엑스,N,D8,51.0,23.0,7.0,9.0,20.366336633663366,9.184818481848184,3.594059405940594
187270,606,606,328876761500.0,542700926.5676568,0.0,2.5041322314049586,ST,29822904300.0,신화콘텍,N,D8,25.0,7.0,1.0,0.0,9.983498349834983,2.7953795379537953,0.0
038010,606,606,328519918500.0,542112076.7326733,0.0,2.5041322314049586,ST,52200000000.0,제일테크노스,N,D8,30.0,11.0,2.0,0.0,11.98019801980198,4.392739273927393,0.0
361570,606,606,327611560500.0,540613136.1386138,0.0,2.5041322314049586,ST,41419082331.0,알비더블유,N,D8,35.0,28.0,3.0,9.0,13.976897689768977,11.181518151815181,3.594059405940594
101240,606,606,326211537500.0,538302867.1617162,0.0,2.5041322314049586,ST,33787229700.0,씨큐브,N,D8,35.0,20.0,2.0,3.0,13.976897689768977,7.986798679867987,1.198019801980198
080530,573,573,308282009500.0,538013978.1849912,0.0,2.3677685950413223,ST,28509586300.0,코디,N,D8,59.0,35.0,7.0,4.0,24.917975567190226,14.781849912739965,1.6893542757417104
060260,588,588,314781159000.0,535342107.14285713,0.0,2.4297520661157024,ST,20200326984.0,뉴보텍,N,D8,33.0,20.0,6.0,9.0,13.581632653061225,8.231292517006803,3.7040816326530615
195990,395,395,210972920500.0,534108659.4936709,0.0,1.6322314049586777,ST,20522721240.0,루트K,N,D8,31.0,23.0,7.0,2.0,18.992405063291137,14.09113924050633,1.2253164556962026
047080,596,596,317485087000.0,532693098.9932886,0.0,2.462809917355372,ST,25964190652.0,한빛소프트,N,D8,20.0,6.0,2.0,5.0,8.120805369127517,2.436241610738255,2.030201342281879
016920,596,596,317358307500.0,532480381.7114094,0.0,2.462809917355372,ST,25778212474.0,카스,N,D8,22.0,16.0,2.0,3.0,8.932885906040267,6.496644295302013,1.2181208053691275
311390,606,606,321967202500.0,531299014.02640265,0.0,2.5041322314049586,ST,33722347685.0,네오크레마,N,D8,37.0,35.0,9.0,10.0,14.775577557755776,13.976897689768977,3.9933993399339935
052860,606,606,321890252000.0,531172033.0033003,0.0,2.5041322314049586,ST,81097357160.0,아이앤씨,N,D8,21.0,11.0,2.0,10.0,8.386138613861387,4.392739273927393,3.9933993399339935
005670,606,606,320645426000.0,529117864.6864687,0.0,2.5041322314049586,ST,62900000000.0,푸드웰,N,D8,21.0,10.0,3.0,3.0,8.386138613861387,3.9933993399339935,1.198019801980198
073540,355,355,187402471500.0,527894285.91549295,0.0,1.466942148760331,ST,24681000000.0,에프알텍,N,D8,22.0,10.0,5.0,10.0,14.997183098591545,6.816901408450702,6.816901408450702
239610,606,606,318415080500.0,525437426.5676568,0.0,2.5041322314049586,ST,28739972950.0,에이치엘사이언스,N,D8,19.0,13.0,0.0,4.0,7.587458745874588,5.191419141914191,1.5973597359735974
317870,606,606,316847616500.0,522850852.31023103,0.0,2.5041322314049586,ST,35544417900.0,엔바이오니아,N,D8,45.0,20.0,13.0,1.0,17.970297029702973,7.986798679867987,0.39933993399339934
290560,592,592,306131178500.0,517113477.1959459,0.0,2.446280991735537,ST,27573246090.0,파라택시스이더리움,N,D8,38.0,26.0,6.0,8.0,15.533783783783784,10.628378378378379,3.2702702702702706
028080,570,570,294289799000.0,516297892.98245615,0.0,2.355371900826446,ST,14764620750.0,휴맥스홀딩스,N,D8,39.0,29.0,5.0,13.0,16.557894736842105,12.312280701754386,5.519298245614035
060150,606,606,312851761500.0,516257032.1782178,0.0,2.5041322314049586,ST,152410282140.0,인선이엔티,N,D8,25.0,22.0,1.0,0.0,9.983498349834983,8.785478547854787,0.0
084180,589,589,302779509000.0,514056891.3412564,0.0,2.4338842975206614,ST,6904376106.0,수성웹툰,N,D8,129.0,96.0,42.0,9.0,53.001697792869265,39.44312393887945,3.6977928692699487
298540,606,606,308826973500.0,509615467.8217822,0.0,2.5041322314049586,ST,93002598120.0,더네이쳐홀딩스,N,D8,41.0,19.0,3.0,4.0,16.372937293729375,7.587458745874588,1.5973597359735974
090150,606,606,306122961500.0,505153401.8151815,0.0,2.5041322314049586,ST,21188898258.0,아이윈,N,D8,54.0,36.0,7.0,6.0,21.564356435643564,14.376237623762377,2.396039603960396
204020,606,606,305547646500.0,504204037.1287129,0.0,2.5041322314049586,ST,35984039200.0,그리티,N,D8,27.0,7.0,1.0,2.0,10.782178217821782,2.7953795379537953,0.7986798679867987
058450,295,295,148727697500.0,504161686.44067794,0.0,1.21900826446281,ST,23938851300.0,한주에이알티,N,D8,76.0,47.0,25.0,7.0,62.3457627118644,38.55593220338983,5.742372881355932
067990,606,606,304769607000.0,502920143.5643565,0.0,2.5041322314049586,ST,118331185250.0,도이치모터스,N,D8,61.0,38.0,15.0,0.0,24.35973597359736,15.174917491749175,0.0
011040,606,606,303612056500.0,501009994.22442245,0.0,2.5041322314049586,ST,153689986170.0,경동제약,N,D8,34.0,25.0,5.0,0.0,13.577557755775578,9.983498349834983,0.0
446840,208,208,103778134000.0,498933336.5384616,0.0,0.859504132231405,ST,58332984897.0,지슨,N,D8,20.0,14.0,2.0,1.0,23.26923076923077,16.288461538461537,1.1634615384615383
136410,606,606,301949161000.0,498265942.2442244,0.0,2.5041322314049586,ST,55977058480.0,아셈스,N,D8,25.0,14.0,1.0,0.0,9.983498349834983,5.590759075907591,0.0
061040,589,589,292305623000.0,496274402.37691,0.0,2.4338842975206614,ST,67680708040.0,알에프텍,N,D8,60.0,36.0,14.0,9.0,24.65195246179966,14.791171477079795,3.6977928692699487
247660,606,606,299167777500.0,493676200.4950495,0.0,2.5041322314049586,ST,12619087600.0,나노씨엠에스,N,D8,44.0,35.0,3.0,6.0,17.570957095709574,13.976897689768977,2.396039603960396
079190,587,587,289307129500.0,492857120.1022146,0.0,2.425619834710744,ST,10950499247.0,케스피온,N,D8,43.0,30.0,4.0,10.0,17.727427597955707,12.367972742759795,4.122657580919932
081580,606,606,296529414500.0,489322466.1716172,0.0,2.5041322314049586,ST,36289054620.0,성우전자,N,D8,34.0,23.0,6.0,5.0,13.577557755775578,9.184818481848184,1.9966996699669968
208140,606,606,294152364500.0,485399941.4191419,0.0,2.5041322314049586,ST,73702974730.0,정다운,N,D8,27.0,18.0,1.0,1.0,10.782178217821782,7.188118811881188,0.39933993399339934
405000,223,223,108193461000.0,485172470.85201794,0.0,0.9214876033057852,ST,13664860640.0,플라즈맵,N,D8,28.0,21.0,4.0,7.0,30.385650224215244,22.789237668161434,7.596412556053811
036030,606,606,293170890000.0,483780346.5346535,0.0,2.5041322314049586,ST,219360655975.0,케이티알파,N,D8,42.0,27.0,2.0,0.0,16.772277227722775,10.782178217821782,0.0
016600,585,585,282902873500.0,483594655.5555556,0.0,2.4173553719008263,ST,36439778610.0,큐캐피탈,N,D8,32.0,23.0,10.0,8.0,13.237606837606839,9.514529914529914,3.3094017094017096
301300,596,596,288132329500.0,483443505.8724832,0.0,2.462809917355372,ST,17561540520.0,바이브컴퍼니,N,D8,37.0,20.0,4.0,13.0,15.023489932885905,8.120805369127517,5.278523489932885
263020,606,606,292595433000.0,482830747.5247525,0.0,2.5041322314049586,ST,42269426030.0,디케이앤디,N,D8,29.0,1.0,1.0,1.0,11.58085808580858,0.39933993399339934,0.39933993399339934
365590,587,587,282714463000.0,481626001.7035775,0.0,2.425619834710744,ST,36556848150.0,하이딥,N,D8,37.0,28.0,5.0,9.0,15.253833049403747,11.543441226575808,3.7103918228279387
171120,606,606,290787486000.0,479847336.63366336,0.0,2.5041322314049586,ST,74316643200.0,라이온켐텍,N,D8,34.0,20.0,7.0,1.0,13.577557755775578,7.986798679867987,0.39933993399339934
002680,376,376,179693825500.0,477909110.3723405,0.0,1.5537190082644627,ST,10373691195.0,한탑,N,D9,31.0,22.0,6.0,2.0,19.95212765957447,14.159574468085108,1.2872340425531916
083790,606,606,287425940000.0,474300231.0231023,0.0,2.5041322314049586,ST,69127869618.0,CG인바이츠,N,D9,47.0,35.0,7.0,6.0,18.768976897689768,13.976897689768977,2.396039603960396
115530,591,591,279637046500.0,473159131.13367176,0.0,2.4421487603305785,ST,14948786376.0,씨엔플러스,N,D9,69.0,45.0,26.0,7.0,28.253807106598984,18.426395939086294,2.8663282571912014
222980,606,606,284755048000.0,469892818.4818482,0.0,2.5041322314049586,ST,23221271715.0,한국맥널티,N,D9,28.0,16.0,3.0,3.0,11.181518151815181,6.3894389438943895,1.198019801980198
035610,538,538,252507864000.0,469345472.1189591,0.0,2.2231404958677685,ST,110341097895.0,솔본,N,D9,24.0,15.0,2.0,1.0,10.79553903345725,6.747211895910781,0.44981412639405205
309930,580,580,270063256500.0,465626304.3103448,0.0,2.396694214876033,ST,17811697325.0,조이웍스앤코,N,D9,87.0,46.0,18.0,23.0,36.3,19.193103448275863,9.596551724137932
083550,606,606,282154100500.0,465600825.9075908,0.0,2.5041322314049586,ST,34907124875.0,케이엠,N,D9,27.0,12.0,2.0,3.0,10.782178217821782,4.792079207920792,1.198019801980198
110020,594,594,275330180000.0,463518821.5488216,0.0,2.4545454545454546,ST,16160831408.0,전진바이오팜,N,D9,109.0,102.0,48.0,12.0,44.407407407407405,41.55555555555556,4.888888888888888
310870,606,606,280420667500.0,462740375.4125413,0.0,2.5041322314049586,ST,27644401122.0,디와이씨,N,D9,27.0,11.0,2.0,8.0,10.782178217821782,4.392739273927393,3.1947194719471947
141000,606,606,279175362000.0,460685415.84158415,0.0,2.5041322314049586,ST,103580770500.0,비아트론,N,D9,37.0,15.0,7.0,4.0,14.775577557755776,5.99009900990099,1.5973597359735974
058400,605,605,278420399500.0,460199007.4380165,0.0,2.5,ST,72041767680.0,KNN,N,D9,20.0,10.0,0.0,1.0,8.0,4.0,0.4
101680,596,596,273384567500.0,458698938.7583892,0.0,2.462809917355372,ST,17816480000.0,한국정밀기계,N,D9,19.0,7.0,2.0,14.0,7.714765100671141,2.8422818791946307,5.684563758389261
204840,606,606,276997161500.0,457091025.57755774,0.0,2.5041322314049586,ST,65296263052.0,지엘팜텍,N,D9,34.0,8.0,5.0,7.0,13.577557755775578,3.1947194719471947,2.7953795379537953
023460,154,154,70356972000.0,456863454.54545456,0.0,0.6363636363636364,?,,,N,D9,28.0,24.0,11.0,5.0,44.0,37.714285714285715,7.857142857142858
314140,606,606,275689305000.0,454932846.5346535,0.0,2.5041322314049586,ST,46191704130.0,알피바이오,N,D9,24.0,15.0,0.0,1.0,9.584158415841584,5.99009900990099,0.39933993399339934
042420,606,606,275331311500.0,454342098.1848185,0.0,2.5041322314049586,ST,182387139200.0,네오위즈홀딩스,N,D9,58.0,42.0,1.0,0.0,23.16171617161716,16.772277227722775,0.0
036640,606,606,274100715000.0,452311410.8910891,0.0,2.5041322314049586,ST,77439978000.0,HRS,N,D9,29.0,8.0,7.0,0.0,11.58085808580858,3.1947194719471947,0.0
027040,311,311,140544916000.0,451912913.18327975,0.0,1.2851239669421488,ST,27835538000.0,서울전자통신,N,D9,46.0,39.0,13.0,3.0,35.79421221864952,30.347266881028936,2.3344051446945335
037370,606,606,272817999500.0,450194718.6468647,0.0,2.5041322314049586,ST,27039287220.0,EG,N,D9,26.0,11.0,3.0,1.0,10.382838283828383,4.392739273927393,0.39933993399339934
066130,606,606,270996327500.0,447188659.2409241,0.0,2.5041322314049586,ST,42112000000.0,하츠,N,D9,29.0,14.0,2.0,0.0,11.58085808580858,5.590759075907591,0.0
067920,606,606,270183935000.0,445848077.55775577,0.0,2.5041322314049586,ST,55200517380.0,이글루,N,D9,27.0,17.0,0.0,1.0,10.782178217821782,6.788778877887789,0.39933993399339934
222040,606,606,267647202500.0,441662050.330033,0.0,2.5041322314049586,ST,168530760000.0,코스맥스엔비티,N,D9,53.0,41.0,6.0,6.0,21.165016501650165,16.372937293729375,2.396039603960396
099750,606,606,267510870000.0,441437079.2079208,0.0,2.5041322314049586,ST,85096647790.0,이지케어텍,N,D9,38.0,11.0,4.0,3.0,15.174917491749175,4.392739273927393,1.198019801980198
127980,606,606,267034698000.0,440651316.8316832,0.0,2.5041322314049586,ST,38659833260.0,화인써키트,N,D9,30.0,11.0,1.0,1.0,11.98019801980198,4.392739273927393,0.39933993399339934
105330,606,606,265506051500.0,438128797.8547855,0.0,2.5041322314049586,ST,102524928000.0,케이엔더블유,N,D9,42.0,21.0,3.0,4.0,16.772277227722775,8.386138613861387,1.5973597359735974
096240,606,606,264410205000.0,436320470.2970297,0.0,2.5041322314049586,ST,90522857400.0,크레버스,N,D9,83.0,68.0,22.0,8.0,33.14521452145215,27.155115511551156,3.1947194719471947
019770,606,606,263117044000.0,434186541.2541254,0.0,2.5041322314049586,ST,38037250000.0,서연탑메탈,N,D9,21.0,8.0,3.0,0.0,8.386138613861387,3.1947194719471947,0.0
037330,606,606,262016337000.0,432370193.0693069,0.0,2.5041322314049586,ST,43621912656.0,인지디스플레,N,D9,48.0,40.0,7.0,0.0,19.168316831683168,15.973597359735974,0.0
417790,606,606,261679234500.0,431813918.3168317,0.0,2.5041322314049586,ST,62915029910.0,트루엔,N,D9,22.0,10.0,1.0,0.0,8.785478547854787,3.9933993399339935,0.0
109960,290,290,125215716000.0,431778331.0344828,0.0,1.1983471074380163,ST,25951779595.0,앱토크롬,N,D9,31.0,27.0,11.0,6.0,25.868965517241385,22.531034482758624,5.006896551724139
131220,606,606,260876701500.0,430489606.4356436,0.0,2.5041322314049586,ST,28401606900.0,대한과학,N,D9,21.0,2.0,1.0,0.0,8.386138613861387,0.7986798679867987,0.0
238120,606,606,259640304500.0,428449347.359736,0.0,2.5041322314049586,ST,47450356800.0,얼라인드,N,D9,24.0,15.0,3.0,2.0,9.584158415841584,5.99009900990099,0.7986798679867987
146060,606,606,257332991000.0,424641899.339934,0.0,2.5041322314049586,ST,23367173935.0,율촌,N,D9,34.0,12.0,6.0,4.0,13.577557755775578,4.792079207920792,1.5973597359735974
333050,590,590,250462288000.0,424512352.5423729,0.0,2.43801652892562,ST,25262274600.0,이노테나,N,D9,33.0,2.0,2.0,5.0,13.535593220338983,0.8203389830508474,2.0508474576271185
198940,591,591,249455218500.0,422090048.2233502,0.0,2.4421487603305785,ST,27985621182.0,한주라이트메탈,N,D9,42.0,29.0,7.0,5.0,17.19796954314721,11.874788494077833,2.047377326565144
036800,606,606,254552433500.0,420053520.6270627,0.0,2.5041322314049586,ST,273910000000.0,나이스정보통신,N,D9,34.0,27.0,0.0,2.0,13.577557755775578,10.782178217821782,0.7986798679867987
091970,589,589,246918318500.0,419216160.44142616,0.0,2.4338842975206614,ST,26409403900.0,LSK아이로봇,N,D9,93.0,52.0,33.0,11.0,38.21052631578947,21.365025466893037,4.519524617996604
005710,606,606,252276128000.0,416297240.9240924,0.0,2.5041322314049586,ST,211597056000.0,대원산업,N,D9,20.0,17.0,0.0,0.0,7.986798679867987,6.788778877887789,0.0
012790,606,606,251253027000.0,414608955.4455445,0.0,2.5041322314049586,ST,63288271200.0,신일제약,N,D9,18.0,6.0,1.0,1.0,7.188118811881188,2.396039603960396,0.39933993399339934
290270,606,606,249239393000.0,411286127.0627063,0.0,2.5041322314049586,ST,26325021280.0,휴네시온,N,D9,36.0,13.0,7.0,0.0,14.376237623762377,5.191419141914191,0.0
036190,606,606,248363539000.0,409840823.4323432,0.0,2.5041322314049586,ST,193200000000.0,금화피에스시,N,D9,45.0,20.0,25.0,1.0,17.970297029702973,7.986798679867987,0.39933993399339934
192390,606,606,248199978500.0,409570921.6171617,0.0,2.5041322314049586,ST,21248073054.0,윈하이텍,N,D9,32.0,10.0,4.0,5.0,12.778877887788779,3.9933993399339935,1.9966996699669968
066700,606,606,247904365000.0,409083110.5610561,0.0,2.5041322314049586,ST,74676275760.0,테라젠이텍스,N,D9,47.0,40.0,9.0,0.0,18.768976897689768,15.973597359735974,0.0
216050,606,606,247034916000.0,407648376.23762375,0.0,2.5041322314049586,ST,61359068660.0,인크로스,N,D9,53.0,23.0,2.0,1.0,21.165016501650165,9.184818481848184,0.39933993399339934
122690,596,596,242016480500.0,406067920.3020134,0.0,2.462809917355372,ST,41542498800.0,서진오토모티브,N,D9,44.0,18.0,2.0,7.0,17.865771812080535,7.308724832214764,2.8422818791946307
136540,606,606,245958270500.0,405871733.49834985,0.0,2.5041322314049586,ST,129796915220.0,윈스테크넷,N,D9,58.0,29.0,3.0,1.0,23.16171617161716,11.58085808580858,0.39933993399339934
083470,606,606,244353299000.0,403223265.6765677,0.0,2.5041322314049586,ST,20187951234.0,이엠앤아이,N,D9,70.0,38.0,9.0,23.0,27.953795379537954,15.174917491749175,9.184818481848184
018680,606,606,244231535000.0,403022334.98349833,0.0,2.5041322314049586,ST,26116874560.0,서울제약,N,D9,18.0,17.0,1.0,1.0,7.188118811881188,6.788778877887789,0.39933993399339934
109740,606,606,243488029500.0,401795428.2178218,0.0,2.5041322314049586,ST,130865885100.0,디에스케이,N,D9,45.0,27.0,18.0,6.0,17.970297029702973,10.782178217821782,2.396039603960396
065130,606,606,242552587000.0,400251793.7293729,0.0,2.5041322314049586,ST,49532380000.0,탑엔지니어링,N,D9,20.0,3.0,0.0,5.0,7.986798679867987,1.198019801980198,1.9966996699669968
091590,605,605,241438392000.0,399071722.3140496,0.0,2.5,ST,104603400000.0,남화토건,N,D9,59.0,46.0,32.0,7.0,23.6,18.4,2.8
003100,606,606,241805460000.0,399018910.8910891,0.0,2.5041322314049586,ST,126060000000.0,선광,N,D9,23.0,15.0,5.0,5.0,9.184818481848184,5.99009900990099,1.9966996699669968
060540,606,606,241315429000.0,398210278.8778878,0.0,2.5041322314049586,ST,28798903212.0,에스에이티,N,D9,23.0,9.0,2.0,1.0,9.184818481848184,3.594059405940594,0.39933993399339934
143240,606,606,241283052500.0,398156852.31023103,0.0,2.5041322314049586,ST,171723696000.0,사람인,N,D9,46.0,34.0,7.0,3.0,18.36963696369637,13.577557755775578,1.198019801980198
063570,606,606,241244323500.0,398092943.0693069,0.0,2.5041322314049586,ST,106199434080.0,NICE인프라,N,D9,27.0,21.0,2.0,1.0,10.782178217821782,8.386138613861387,0.39933993399339934
405920,606,606,240827269500.0,397404735.14851487,0.0,2.5041322314049586,ST,23515366776.0,나라셀라,N,D9,26.0,15.0,3.0,1.0,10.382838283828383,5.99009900990099,0.39933993399339934
155650,606,606,240619096500.0,397061215.34653467,0.0,2.5041322314049586,ST,55405125360.0,와이엠씨,N,D9,27.0,11.0,6.0,0.0,10.782178217821782,4.392739273927393,0.0
066670,606,606,239976882000.0,396001455.4455445,0.0,2.5041322314049586,ST,45047522380.0,디티씨,N,D9,19.0,7.0,0.0,3.0,7.587458745874588,2.7953795379537953,1.198019801980198
011320,606,606,239218290500.0,394749654.29042906,0.0,2.5041322314049586,ST,70906950650.0,유니크,N,D9,27.0,20.0,3.0,0.0,10.782178217821782,7.986798679867987,0.0
025440,508,508,200334737500.0,394359719.488189,0.0,2.0991735537190084,ST,34927353520.0,DH오토웨어,N,D9,56.0,41.0,14.0,6.0,26.677165354330707,19.531496062992126,2.858267716535433
137080,606,606,238696061500.0,393887890.2640264,0.0,2.5041322314049586,ST,60939609810.0,나래나노텍,N,D9,47.0,24.0,10.0,11.0,18.768976897689768,9.584158415841584,4.392739273927393
262840,590,590,230684477500.0,390990639.8305085,0.0,2.43801652892562,ST,30115813200.0,아이퀘스트,N,D9,44.0,8.0,7.0,2.0,18.047457627118643,3.2813559322033896,0.8203389830508474
344860,606,606,236915382500.0,390949476.0726073,0.0,2.5041322314049586,ST,16096140000.0,이노진,N,D9,34.0,14.0,2.0,3.0,13.577557755775578,5.590759075907591,1.198019801980198
036180,170,170,66452941000.0,390899652.9411765,0.0,0.7024793388429752,?,,,N,D9,55.0,48.0,28.0,14.0,78.29411764705883,68.32941176470588,19.929411764705883
067570,606,606,236736358500.0,390654056.9306931,0.0,2.5041322314049586,ST,77803650000.0,엔브이에이치코리아,N,D9,31.0,28.0,3.0,0.0,12.37953795379538,11.181518151815181,0.0
143160,606,606,236321865000.0,389970074.2574257,0.0,2.5041322314049586,ST,163746439200.0,아이디스,N,D9,24.0,10.0,2.0,0.0,9.584158415841584,3.9933993399339935,0.0
024830,546,546,212514924500.0,389221473.4432234,0.0,2.256198347107438,ST,74148000000.0,세원물산,N,D9,26.0,14.0,1.0,4.0,11.523809523809526,6.205128205128205,1.772893772893773
022220,606,606,235565308000.0,388721630.3630363,0.0,2.5041322314049586,ST,29833677504.0,티케이지애강,N,D9,21.0,15.0,2.0,4.0,8.386138613861387,5.99009900990099,1.5973597359735974
219750,257,257,99733817000.0,388069326.848249,0.0,1.06198347107438,ST,26131497869.0,한국비티비,N,D9,9.0,3.0,0.0,4.0,8.474708171206226,2.8249027237354087,3.766536964980545
032860,315,315,121907028500.0,387006439.6825397,0.0,1.3016528925619837,ST,26661269580.0,더라미,N,D9,12.0,12.0,0.0,10.0,9.219047619047618,9.219047619047618,7.682539682539681
010470,606,606,233068473500.0,384601441.4191419,0.0,2.5041322314049586,ST,57480240000.0,오리콤,N,D9,22.0,21.0,0.0,4.0,8.785478547854787,8.386138613861387,1.5973597359735974
042110,606,606,231907327000.0,382685358.0858086,0.0,2.5041322314049586,ST,53355838656.0,에스씨디,N,D9,24.0,13.0,0.0,1.0,9.584158415841584,5.191419141914191,0.39933993399339934
002290,606,606,231633874500.0,382234116.3366337,0.0,2.5041322314049586,ST,41292000000.0,삼일기업공사,N,D9,42.0,31.0,16.0,2.0,16.772277227722775,12.37953795379538,0.7986798679867987
347890,606,606,231560101000.0,382112377.8877888,0.0,2.5041322314049586,ST,71160640780.0,엠엑스온,N,D9,33.0,15.0,5.0,1.0,13.178217821782178,5.99009900990099,0.39933993399339934
036480,606,606,231473562500.0,381969575.08250827,0.0,2.5041322314049586,ST,23560000000.0,대성미생물,N,D9,33.0,14.0,9.0,1.0,13.178217821782178,5.590759075907591,0.39933993399339934
130740,606,606,227658704000.0,375674429.0429043,0.0,2.5041322314049586,ST,22102290840.0,티피씨글로벌,N,D9,29.0,17.0,8.0,8.0,11.58085808580858,6.788778877887789,3.1947194719471947
177830,606,606,227451366000.0,375332287.1287129,0.0,2.5041322314049586,ST,27239013165.0,파버나인,N,D9,82.0,36.0,42.0,0.0,32.74587458745875,14.376237623762377,0.0
290520,362,362,135688027500.0,374828805.2486188,0.0,1.4958677685950412,ST,24359581872.0,신도기연,N,D9,17.0,3.0,5.0,4.0,11.364640883977902,2.0055248618784534,2.674033149171271
016670,594,594,221339589500.0,372625571.5488216,0.0,2.4545454545454546,ST,25179757980.0,디모아,N,D9,121.0,44.0,63.0,7.0,49.2962962962963,17.925925925925927,2.8518518518518516
073110,606,606,225366123000.0,371891292.0792079,0.0,2.5041322314049586,ST,45991053350.0,엘엠에스,N,D9,34.0,18.0,3.0,3.0,13.577557755775578,7.188118811881188,1.198019801980198
046310,606,606,224675436500.0,370751545.37953794,0.0,2.5041322314049586,ST,35792637380.0,백금T&A,N,D9,24.0,5.0,0.0,1.0,9.584158415841584,1.9966996699669968,0.39933993399339934
104540,606,606,224330385000.0,370182153.4653465,0.0,2.5041322314049586,ST,55037418050.0,코렌텍,N,D9,46.0,22.0,3.0,3.0,18.36963696369637,8.785478547854787,1.198019801980198
072020,606,606,224110254500.0,369818901.8151815,0.0,2.5041322314049586,ST,88438723450.0,중앙백신,N,D9,33.0,6.0,1.0,1.0,13.178217821782178,2.396039603960396,0.39933993399339934
199730,606,606,224090502500.0,369786307.7557756,0.0,2.5041322314049586,ST,9670361596.0,바이오인프라,N,D9,22.0,12.0,1.0,0.0,8.785478547854787,4.792079207920792,0.0
092190,536,536,198145214000.0,369673906.7164179,0.0,2.2148760330578514,ST,304107379290.0,서울바이오시스,N,D9,58.0,29.0,11.0,12.0,26.186567164179102,13.093283582089551,5.4179104477611935
052790,606,606,223397662000.0,368643006.6006601,0.0,2.5041322314049586,ST,48559611415.0,액토즈소프트,N,D9,31.0,24.0,6.0,1.0,12.37953795379538,9.584158415841584,0.39933993399339934
052330,606,606,223136372500.0,368211835.8085809,0.0,2.5041322314049586,ST,212961452110.0,코텍,N,D9,41.0,11.0,2.0,0.0,16.372937293729375,4.392739273927393,0.0
274400,606,606,222075107000.0,366460572.6072607,0.0,2.5041322314049586,ST,18990770370.0,이노시뮬레이션,N,D9,32.0,5.0,3.0,0.0,12.778877887788779,1.9966996699669968,0.0
034810,606,606,221719987000.0,365874566.0066007,0.0,2.5041322314049586,ST,202744575840.0,해성산업,N,D9,60.0,54.0,6.0,6.0,23.96039603960396,21.564356435643564,2.396039603960396
004590,606,606,220600107000.0,364026579.2079208,0.0,2.5041322314049586,ST,80550000000.0,한국가구,N,D9,23.0,9.0,0.0,4.0,9.184818481848184,3.594059405940594,1.5973597359735974
