code,listed,traded_days,amt_sum,amt_avg,no_trade_pct,years,group,mktcap,name,spac,decile,nxt_yr,krx_yr
065710,606,606,437138698500.0,721350987.6237624,0.0,2.5041322314049586,ST,222995000000.0,서호전기,N,D8,43728682587.09678,174566939004.9505
352090,605,605,436330047000.0,721206689.2561984,0.0,2.5,ST,95936602860.0,스톰테크,N,D8,0.0,174244012168.31683
060900,574,574,413517353500.0,720413507.8397212,0.0,2.371900826446281,ST,18059605325.0,에이전트AI,N,D8,0.0,165133992651.8152
084730,606,606,436347545500.0,720045454.6204621,0.0,2.5041322314049586,ST,71655784800.0,팅크웨어,N,D8,0.0,174251000018.15182
186230,606,606,436235837000.0,719861117.1617162,0.0,2.5041322314049586,ST,34671596900.0,그린플러스,N,D8,0.0,174206390353.1353
065570,268,268,192693021500.0,719003811.5671642,0.0,1.1074380165289257,ST,12295692232.0,삼영이엔씨,N,D8,0.0,76950018486.79869
185490,606,606,434959167500.0,717754401.8151815,0.0,2.5041322314049586,ST,66228029088.0,아이진,N,D8,0.0,173696565239.27393
041930,606,606,434901780000.0,717659702.970297,0.0,2.5041322314049586,ST,69312000000.0,SY동아,N,D8,0.0,173673648118.8119
189980,606,606,434452280000.0,716917953.7953795,0.0,2.5041322314049586,ST,46359190185.0,흥국에프엔비,N,D8,0.0,173494144818.48184
328380,591,591,420837775000.0,712077453.4686971,0.0,2.4421487603305785,ST,17542540800.0,솔트웨어,N,D8,0.0,168057329290.42905
085810,580,580,409580879500.0,706173930.1724138,0.0,2.396694214876033,ST,24171815181.0,알티캐스트,N,D8,0.0,163562001384.48846
052770,291,291,205467369500.0,706073434.7079037,0.0,1.2024793388429753,ST,4545457488.0,아이톡시,N,D8,0.0,82051325773.9274
270870,606,606,426407550500.0,703642822.6072607,0.0,2.5041322314049586,ST,43287053920.0,뉴트리,N,D8,0.0,170281563070.9571
053980,606,606,424000140500.0,699670198.8448845,0.0,2.5041322314049586,ST,49165407970.0,오상자이엘,N,D8,0.0,169320188120.46207
347770,606,606,423192020000.0,698336666.6666666,0.0,2.5041322314049586,ST,23359896924.0,핌스,N,D8,0.0,168997473333.33334
277410,598,598,416407858000.0,696334210.7023411,0.0,2.471074380165289,ST,30729204000.0,인산가,N,D8,0.0,166288286528.05283
318160,606,606,421923641500.0,696243632.8382838,0.0,2.5041322314049586,ST,58826331900.0,셀바이오휴먼텍,N,D8,0.0,168490959146.8647
263050,501,501,348697779000.0,696003550.8982036,0.0,2.0702479338842976,ST,35324626904.0,유틸렉스,N,D8,0.0,139248948049.50494
043150,606,606,421264849500.0,695156517.3267326,0.0,2.5041322314049586,ST,268862033600.0,바텍,N,D8,111476080632.25807,168227877193.0693
357550,606,606,416059130500.0,686566221.9471947,0.0,2.5041322314049586,ST,204562500000.0,석경에이티,N,D8,41662588070.96774,166149025711.22113
043610,606,606,414061907500.0,683270474.4224422,0.0,2.5041322314049586,ST,81942767580.0,KT지니뮤직,N,D8,0.0,165351454810.23102
089230,570,570,388727667500.0,681978364.0350877,0.0,2.355371900826446,ST,57785716416.0,THE E&M,N,D8,0.0,155234481080.8581
170790,606,606,412941059000.0,681420889.4389439,0.0,2.5041322314049586,ST,50794839900.0,파이오링크,N,D8,0.0,164903855244.22443
183490,538,538,366381599000.0,681006689.591078,0.0,2.2231404958677685,ST,83793832650.0,엔지켐생명과학,N,D8,0.0,146310803561.05612
032790,591,591,401213915500.0,678872953.4686971,0.0,2.4421487603305785,ST,26193708120.0,엠젠솔루션,N,D8,0.0,160220738533.0033
024950,540,540,365989536000.0,677758400.0,0.0,2.231404958677686,ST,41230000000.0,삼천리자전거,N,D8,0.0,146154237148.51486
001540,606,606,410102147000.0,676736216.1716172,0.0,2.5041322314049586,ST,146075104000.0,안국약품,N,D8,0.0,163770164313.53137
191410,595,595,401716530500.0,675153832.7731092,0.0,2.458677685950413,ST,15181765525.0,육일씨엔에쓰,N,D8,0.0,160421452773.9274
286750,539,539,362223416000.0,672028601.1131725,0.0,2.227272727272727,ST,57972231170.0,나노실리칸첨단소재,N,D8,0.0,144650275036.30365
039020,606,606,406482156000.0,670762633.6633663,0.0,2.5041322314049586,ST,59736555305.0,이건홀딩스,N,D8,0.0,162324557346.53467
049520,605,605,402403260000.0,665129355.3719008,0.0,2.5,ST,110108171250.0,유아이엘,N,D8,0.0,160695691287.12872
051380,606,606,400917679000.0,661580328.3828382,0.0,2.5041322314049586,ST,27059887008.0,피씨디렉트,N,D8,0.0,160102439468.64688
001000,606,606,398733382000.0,657975877.8877888,0.0,2.5041322314049586,ST,20611631460.0,신라섬유,N,D8,0.0,159230162448.84488
044960,606,606,397941466000.0,656669085.8085809,0.0,2.5041322314049586,ST,38620952565.0,이글벳,N,D8,0.0,158913918765.67657
053350,586,586,384044689500.0,655366364.334471,0.0,2.4214876033057853,ST,73770567750.0,이니텍,N,D8,0.0,153364380955.44556
095190,606,606,397109679500.0,655296500.8250825,0.0,2.5041322314049586,ST,131826133240.0,신화프리텍,N,D8,0.0,158581753199.66998
122450,606,606,395194056500.0,652135406.7656766,0.0,2.5041322314049586,ST,119444857610.0,KX,N,D8,0.0,157816768437.29373
187420,606,606,395022375500.0,651852104.7854786,0.0,2.5041322314049586,ST,47811267856.0,HLB제넥스,N,D8,0.0,157748209358.08582
018310,606,606,394592342500.0,651142479.3729373,0.0,2.5041322314049586,ST,221088000000.0,삼목에스폼,N,D8,33734114593.54839,157576480008.25082
122990,606,606,394124028500.0,650369683.9933994,0.0,2.5041322314049586,ST,167027037870.0,와이솔,N,D8,0.0,157389463526.40265
021040,273,273,177451237500.0,650004532.9670329,0.0,1.128099173553719,ST,20055211176.0,대호특수강,N,D8,0.0,70863365470.29703
080000,221,221,143547065500.0,649534233.0316743,0.0,0.9132231404958676,?,,,N,D8,0.0,57324075661.71617
237750,606,606,389730030500.0,643118862.2112211,0.0,2.5041322314049586,ST,29624496000.0,피앤씨테크,N,D8,0.0,155634764655.1155
090850,606,606,387071833500.0,638732398.5148515,0.0,2.5041322314049586,ST,127899268070.0,현대이지웰,N,D8,0.0,154573240440.59406
121440,606,606,386168809500.0,637242259.9009901,0.0,2.5041322314049586,ST,285293207880.0,골프존홀딩스,N,D8,0.0,154212626896.0396
053270,606,606,385538710500.0,636202492.5742574,0.0,2.5041322314049586,ST,51476740590.0,구영테크,N,D8,0.0,153961003202.9703
333620,606,606,385176811000.0,635605298.679868,0.0,2.5041322314049586,ST,57958985700.0,엔시스,N,D8,0.0,153816482280.52805
148250,606,606,384232194000.0,634046524.7524753,0.0,2.5041322314049586,ST,31100458640.0,알엔투테크놀로지,N,D8,0.0,153439258990.09903
093640,367,367,232321634000.0,633028975.4768392,0.0,1.5165289256198349,ST,109205355700.0,케이알엠,N,D8,0.0,92775305986.79869
311690,606,606,382107179000.0,630539899.339934,0.0,2.5041322314049586,ST,55528213500.0,CJ 바이오사이언스,N,D8,0.0,152590655640.26404
241790,606,606,381279591500.0,629174243.3993399,0.0,2.5041322314049586,ST,48962893430.0,티이엠씨씨엔에스,N,D8,0.0,152260166902.64026
106240,596,596,371725455000.0,623700427.852349,0.0,2.462809917355372,ST,31446456780.0,파인테크닉스,N,D8,0.0,148444818663.36633
241840,606,606,377601781000.0,623105249.1749175,0.0,2.5041322314049586,ST,23993084910.0,에이스토리,N,D8,0.0,150791470300.33005
033130,606,606,375658271000.0,619898136.9636964,0.0,2.5041322314049586,ST,74119188199.0,디지틀조선,N,D8,0.0,150015349145.21454
160550,606,606,374909711500.0,618662890.2640264,0.0,2.5041322314049586,ST,32036209688.0,NEW,N,D8,0.0,149716419443.8944
049430,606,606,371657077000.0,613295506.6006601,0.0,2.5041322314049586,ST,179150400000.0,코메론,N,D8,0.0,148417512597.35974
225220,606,606,370802004500.0,611884495.8745874,0.0,2.5041322314049586,ST,26578179085.0,제놀루션,N,D8,0.0,148076048001.65018
040350,424,424,256661569500.0,605333890.3301886,0.0,1.7520661157024793,ST,170609449680.0,크레오에스지,N,D8,0.0,102495214222.77228
017000,604,604,365091905500.0,604456797.1854304,0.0,2.495867768595041,ST,30045169525.0,신원종합개발,N,D8,0.0,145795777443.8944
139670,596,596,358989068000.0,602330651.0067114,0.0,2.462809917355372,ST,20627581410.0,키네마스터,N,D8,0.0,143358670719.47195
049720,606,606,363099882000.0,599174722.7722772,0.0,2.5041322314049586,ST,134849000000.0,고려신용정보,N,D8,0.0,145000282910.89108
142760,606,606,362800806000.0,598681198.019802,0.0,2.5041322314049586,ST,16318621260.0,모아라이프플러스,N,D8,0.0,144880849920.79208
039420,606,606,361932229000.0,597247902.640264,0.0,2.5041322314049586,ST,60580064160.0,케이엘넷,N,D8,0.0,144533992438.9439
013720,592,592,353194839000.0,596612903.7162162,0.0,2.446280991735537,ST,26216929633.0,청보,N,D8,0.0,141044803693.0693
063440,606,606,361059674000.0,595808042.9042904,0.0,2.5041322314049586,ST,50757687680.0,SM Life Design,N,D8,0.0,144185546382.8383
089600,606,606,358014416500.0,590782865.5115511,0.0,2.5041322314049586,ST,116607083040.0,KT나스미디어,N,D8,0.0,142969453453.79538
068790,357,357,210465868500.0,589540247.8991597,0.0,1.475206611570248,ST,155508843360.0,DMS,N,D8,0.0,84047426034.65347
251120,606,606,355241324000.0,586206805.2805281,0.0,2.5041322314049586,ST,74348235000.0,바이오에프디엔씨,N,D8,0.0,141862046877.8878
043090,253,253,147662804000.0,583647446.6403162,0.0,1.0454545454545454,ST,4718944500.0,더테크놀로지,N,D8,0.0,58967654402.64027
054220,591,591,344116658000.0,582261688.6632825,0.0,2.4421487603305785,ST,18785199072.0,비츠로시스,N,D8,0.0,137419523491.74918
424760,589,589,342178051000.0,580947455.008489,0.0,2.4338842975206614,ST,19947866112.0,벨로크,N,D8,0.0,136645360300.33003
101400,583,583,338317277000.0,580304077.186964,0.0,2.409090909090909,ST,20548129000.0,엔시트론,N,D8,0.0,135103599066.0066
250000,606,606,347065644500.0,572715584.9834983,0.0,2.5041322314049586,ST,36588972860.0,보라티알,N,D8,0.0,138597171566.00662
038620,588,588,336410593500.0,572126859.6938776,0.0,2.4297520661157024,ST,27807859548.0,위즈코프,N,D8,0.0,134342184202.9703
225530,606,606,346671353000.0,572064938.9438944,0.0,2.5041322314049586,ST,85577702085.0,HC보광산업,N,D8,0.0,138439715224.42245
035460,596,596,337996416000.0,567108080.5369128,0.0,2.462809917355372,ST,33645366700.0,기산텔레콤,N,D8,0.0,134975466455.44556
086040,606,606,343227162000.0,566381455.4455446,0.0,2.5041322314049586,ST,32873988820.0,바이오톡스텍,N,D8,0.0,137064312217.8218
082210,363,363,204615643000.0,563679457.3002754,0.0,1.5,ST,66080693700.0,옵트론텍,N,D8,0.0,81711197369.63696
222420,596,596,334658188500.0,561507027.6845638,0.0,2.462809917355372,ST,43915600361.0,쎄노텍,N,D8,0.0,133642378905.9406
067900,606,606,338824351000.0,559116090.7590759,0.0,2.5041322314049586,ST,119753756220.0,와이엔텍,N,D8,0.0,135306093963.69638
032980,280,280,156172295000.0,557758196.4285715,0.0,1.1570247933884297,?,,,N,D8,0.0,62365833976.89769
206400,605,605,337227743000.0,557401228.0991735,0.0,2.5,ST,36722444682.0,베노티앤알,N,D8,0.0,134668504630.36304
072990,605,605,336820623500.0,556728303.3057852,0.0,2.5,ST,47989061860.0,에이치시티,N,D8,0.0,134505925556.10562
115160,590,590,325479874500.0,551660804.2372881,0.0,2.43801652892562,ST,26519673300.0,휴맥스,N,D8,0.0,129977111599.0099
038390,605,605,333586879500.0,551383271.9008265,0.0,2.5,ST,167208220000.0,레드캡투어,N,D8,0.0,133214562440.59407
303030,590,590,324711930500.0,550359204.2372881,0.0,2.43801652892562,ST,13086033204.0,지니틱스,N,D8,0.0,129670440892.73927
051780,436,436,239247042000.0,548731747.706422,0.0,1.8016528925619837,ST,19386981900.0,큐로홀딩스,N,D8,0.0,95540897960.39604
368600,606,606,331977123000.0,547817034.6534654,0.0,2.5041322314049586,ST,14832363625.0,아이씨에이치,N,D8,0.0,132571722386.13863
296640,606,606,329647585500.0,543972913.3663366,0.0,2.5041322314049586,ST,26564432760.0,이노에이엑스,N,D8,0.0,131641445034.65347
187270,606,606,328876761500.0,542700926.5676568,0.0,2.5041322314049586,ST,29822904300.0,신화콘텍,N,D8,0.0,131333624229.37294
038010,606,606,328519918500.0,542112076.7326733,0.0,2.5041322314049586,ST,52200000000.0,제일테크노스,N,D8,0.0,131191122569.30693
361570,606,606,327611560500.0,540613136.1386138,0.0,2.5041322314049586,ST,41419082331.0,알비더블유,N,D8,0.0,130828378945.54456
101240,606,606,326211537500.0,538302867.1617162,0.0,2.5041322314049586,ST,33787229700.0,씨큐브,N,D8,0.0,130269293853.13531
080530,573,573,308282009500.0,538013978.1849912,0.0,2.3677685950413223,ST,28509586300.0,코디,N,D8,0.0,123109317325.08252
060260,588,588,314781159000.0,535342107.14285713,0.0,2.4297520661157024,ST,20200326984.0,뉴보텍,N,D8,0.0,125704687257.42575
195990,395,395,210972920500.0,534108659.4936709,0.0,1.6322314049586777,ST,20522721240.0,루트K,N,D8,0.0,84249912146.86469
047080,596,596,317485087000.0,532693098.9932886,0.0,2.462809917355372,ST,25964190652.0,한빛소프트,N,D8,0.0,126784473686.46866
016920,596,596,317358307500.0,532480381.7114094,0.0,2.462809917355372,ST,25778212474.0,카스,N,D8,0.0,126733845569.30693
311390,606,606,321967202500.0,531299014.02640265,0.0,2.5041322314049586,ST,33722347685.0,네오크레마,N,D8,0.0,128574361394.38945
052860,606,606,321890252000.0,531172033.0033003,0.0,2.5041322314049586,ST,81097357160.0,아이앤씨,N,D8,0.0,128543631986.79869
005670,606,606,320645426000.0,529117864.6864687,0.0,2.5041322314049586,ST,62900000000.0,푸드웰,N,D8,0.0,128046523254.12541
073540,355,355,187402471500.0,527894285.91549295,0.0,1.466942148760331,ST,24681000000.0,에프알텍,N,D8,0.0,74837290599.0099
239610,606,606,318415080500.0,525437426.5676568,0.0,2.5041322314049586,ST,28739972950.0,에이치엘사이언스,N,D8,0.0,127155857229.37294
317870,606,606,316847616500.0,522850852.31023103,0.0,2.5041322314049586,ST,35544417900.0,엔바이오니아,N,D8,0.0,126529906259.07591
290560,592,592,306131178500.0,517113477.1959459,0.0,2.446280991735537,ST,27573246090.0,파라택시스이더리움,N,D8,0.0,122250404615.51155
028080,570,570,294289799000.0,516297892.98245615,0.0,2.355371900826446,ST,14764620750.0,휴맥스홀딩스,N,D8,0.0,117521668907.59076
060150,606,606,312851761500.0,516257032.1782178,0.0,2.5041322314049586,ST,152410282140.0,인선이엔티,N,D8,0.0,124934201787.12872
084180,589,589,302779509000.0,514056891.3412564,0.0,2.4338842975206614,ST,6904376106.0,수성웹툰,N,D8,0.0,120911949138.61386
298540,606,606,308826973500.0,509615467.8217822,0.0,2.5041322314049586,ST,93002598120.0,더네이쳐홀딩스,N,D8,0.0,123326943212.87129
090150,606,606,306122961500.0,505153401.8151815,0.0,2.5041322314049586,ST,21188898258.0,아이윈,N,D8,0.0,122247123239.27394
204020,606,606,305547646500.0,504204037.1287129,0.0,2.5041322314049586,ST,35984039200.0,그리티,N,D8,0.0,122017376985.14851
058450,295,295,148727697500.0,504161686.44067794,0.0,1.21900826446281,ST,23938851300.0,한주에이알티,N,D8,0.0,59392908902.64027
067990,606,606,304769607000.0,502920143.5643565,0.0,2.5041322314049586,ST,118331185250.0,도이치모터스,N,D8,0.0,121706674742.57426
011040,606,606,303612056500.0,501009994.22442245,0.0,2.5041322314049586,ST,153689986170.0,경동제약,N,D8,0.0,121244418602.31024
446840,208,208,103778134000.0,498933336.5384616,0.0,0.859504132231405,ST,58332984897.0,지슨,N,D8,0.0,41442753181.51815
136410,606,606,301949161000.0,498265942.2442244,0.0,2.5041322314049586,ST,55977058480.0,아셈스,N,D8,0.0,120580358023.10231
061040,589,589,292305623000.0,496274402.37691,0.0,2.4338842975206614,ST,67680708040.0,알에프텍,N,D8,0.0,116729308194.71948
247660,606,606,299167777500.0,493676200.4950495,0.0,2.5041322314049586,ST,12619087600.0,나노씨엠에스,N,D8,0.0,119469640519.80199
079190,587,587,289307129500.0,492857120.1022146,0.0,2.425619834710744,ST,10950499247.0,케스피온,N,D8,0.0,115531889998.34984
081580,606,606,296529414500.0,489322466.1716172,0.0,2.5041322314049586,ST,36289054620.0,성우전자,N,D8,0.0,118416036813.53136
208140,606,606,294152364500.0,485399941.4191419,0.0,2.5041322314049586,ST,73702974730.0,정다운,N,D8,0.0,117466785823.43234
405000,223,223,108193461000.0,485172470.85201794,0.0,0.9214876033057852,ST,13664860640.0,플라즈맵,N,D8,0.0,43205969574.25743
036030,606,606,293170890000.0,483780346.5346535,0.0,2.5041322314049586,ST,219360655975.0,케이티알파,N,D8,0.0,117074843861.38614
016600,585,585,282902873500.0,483594655.5555556,0.0,2.4173553719008263,ST,36439778610.0,큐캐피탈,N,D8,0.0,112974414830.033
301300,596,596,288132329500.0,483443505.8724832,0.0,2.462809917355372,ST,17561540520.0,바이브컴퍼니,N,D8,0.0,115062745443.8944
263020,606,606,292595433000.0,482830747.5247525,0.0,2.5041322314049586,ST,42269426030.0,디케이앤디,N,D8,0.0,116845040900.99011
365590,587,587,282714463000.0,481626001.7035775,0.0,2.425619834710744,ST,36556848150.0,하이딥,N,D8,0.0,112899174993.39935
171120,606,606,290787486000.0,479847336.63366336,0.0,2.5041322314049586,ST,74316643200.0,라이온켐텍,N,D8,0.0,116123055465.34654
002680,376,376,179693825500.0,477909110.3723405,0.0,1.5537190082644627,ST,10373691195.0,한탑,N,D9,0.0,71758920414.19142
083790,606,606,287425940000.0,474300231.0231023,0.0,2.5041322314049586,ST,69127869618.0,CG인바이츠,N,D9,0.0,114780655907.59076
115530,591,591,279637046500.0,473159131.13367176,0.0,2.4421487603305785,ST,14948786376.0,씨엔플러스,N,D9,0.0,111670239691.41914
222980,606,606,284755048000.0,469892818.4818482,0.0,2.5041322314049586,ST,23221271715.0,한국맥널티,N,D9,0.0,113714062072.60727
035610,538,538,252507864000.0,469345472.1189591,0.0,2.2231404958677685,ST,110341097895.0,솔본,N,D9,0.0,100836473742.57426
309930,580,580,270063256500.0,465626304.3103448,0.0,2.396694214876033,ST,17811697325.0,조이웍스앤코,N,D9,0.0,107847043024.75249
083550,606,606,282154100500.0,465600825.9075908,0.0,2.5041322314049586,ST,34907124875.0,케이엠,N,D9,0.0,112675399869.63696
110020,594,594,275330180000.0,463518821.5488216,0.0,2.4545454545454546,ST,16160831408.0,전진바이오팜,N,D9,0.0,109950335907.59076
310870,606,606,280420667500.0,462740375.4125413,0.0,2.5041322314049586,ST,27644401122.0,디와이씨,N,D9,0.0,111983170849.83499
141000,606,606,279175362000.0,460685415.84158415,0.0,2.5041322314049586,ST,103580770500.0,비아트론,N,D9,0.0,111485870633.66338
058400,605,605,278420399500.0,460199007.4380165,0.0,2.5,ST,72041767680.0,KNN,N,D9,0.0,111184383958.74588
101680,596,596,273384567500.0,458698938.7583892,0.0,2.462809917355372,ST,17816480000.0,한국정밀기계,N,D9,0.0,109173375140.26404
204840,606,606,276997161500.0,457091025.57755774,0.0,2.5041322314049586,ST,65296263052.0,지엘팜텍,N,D9,0.0,110616028189.76898
023460,154,154,70356972000.0,456863454.54545456,0.0,0.6363636363636364,?,,,N,D9,0.0,28096348554.45545
314140,606,606,275689305000.0,454932846.5346535,0.0,2.5041322314049586,ST,46191704130.0,알피바이오,N,D9,0.0,110093748861.38614
042420,606,606,275331311500.0,454342098.1848185,0.0,2.5041322314049586,ST,182387139200.0,네오위즈홀딩스,N,D9,0.0,109950787760.72607
036640,606,606,274100715000.0,452311410.8910891,0.0,2.5041322314049586,ST,77439978000.0,HRS,N,D9,0.0,109459361435.64357
027040,311,311,140544916000.0,451912913.18327975,0.0,1.2851239669421488,ST,27835538000.0,서울전자통신,N,D9,0.0,56125197478.54786
037370,606,606,272817999500.0,450194718.6468647,0.0,2.5041322314049586,ST,27039287220.0,EG,N,D9,0.0,108947121912.54126
066130,606,606,270996327500.0,447188659.2409241,0.0,2.5041322314049586,ST,42112000000.0,하츠,N,D9,0.0,108219655536.30363
067920,606,606,270183935000.0,445848077.55775577,0.0,2.5041322314049586,ST,55200517380.0,이글루,N,D9,0.0,107895234768.9769
222040,606,606,267647202500.0,441662050.330033,0.0,2.5041322314049586,ST,168530760000.0,코스맥스엔비티,N,D9,0.0,106882216179.868
099750,606,606,267510870000.0,441437079.2079208,0.0,2.5041322314049586,ST,85096647790.0,이지케어텍,N,D9,0.0,106827773168.31683
127980,606,606,267034698000.0,440651316.8316832,0.0,2.5041322314049586,ST,38659833260.0,화인써키트,N,D9,0.0,106637618673.26733
105330,606,606,265506051500.0,438128797.8547855,0.0,2.5041322314049586,ST,102524928000.0,케이엔더블유,N,D9,0.0,106027169080.8581
096240,606,606,264410205000.0,436320470.2970297,0.0,2.5041322314049586,ST,90522857400.0,크레버스,N,D9,0.0,105589553811.8812
019770,606,606,263117044000.0,434186541.2541254,0.0,2.5041322314049586,ST,38037250000.0,서연탑메탈,N,D9,0.0,105073142983.49835
037330,606,606,262016337000.0,432370193.0693069,0.0,2.5041322314049586,ST,43621912656.0,인지디스플레,N,D9,0.0,104633586722.77228
417790,606,606,261679234500.0,431813918.3168317,0.0,2.5041322314049586,ST,62915029910.0,트루엔,N,D9,0.0,104498968232.67328
109960,290,290,125215716000.0,431778331.0344828,0.0,1.1983471074380163,ST,25951779595.0,앱토크롬,N,D9,0.0,50003635762.37624
131220,606,606,260876701500.0,430489606.4356436,0.0,2.5041322314049586,ST,28401606900.0,대한과학,N,D9,0.0,104178484757.42575
238120,606,606,259640304500.0,428449347.359736,0.0,2.5041322314049586,ST,47450356800.0,얼라인드,N,D9,0.0,103684742061.0561
146060,606,606,257332991000.0,424641899.339934,0.0,2.5041322314049586,ST,23367173935.0,율촌,N,D9,0.0,102763339640.26404
333050,590,590,250462288000.0,424512352.5423729,0.0,2.43801652892562,ST,25262274600.0,이노테나,N,D9,0.0,100019593557.75578
198940,591,591,249455218500.0,422090048.2233502,0.0,2.4421487603305785,ST,27985621182.0,한주라이트메탈,N,D9,0.0,99617430490.09901
036800,606,606,254552433500.0,420053520.6270627,0.0,2.5041322314049586,ST,273910000000.0,나이스정보통신,N,D9,239400479716.12903,101652951991.74918
091970,589,589,246918318500.0,419216160.44142616,0.0,2.4338842975206614,ST,26409403900.0,LSK아이로봇,N,D9,0.0,98604345011.55116
005710,606,606,252276128000.0,416297240.9240924,0.0,2.5041322314049586,ST,211597056000.0,대원산업,N,D9,33849821038.70968,100743932303.63037
012790,606,606,251253027000.0,414608955.4455445,0.0,2.5041322314049586,ST,63288271200.0,신일제약,N,D9,0.0,100335367217.8218
290270,606,606,249239393000.0,411286127.0627063,0.0,2.5041322314049586,ST,26325021280.0,휴네시온,N,D9,0.0,99531242749.17493
036190,606,606,248363539000.0,409840823.4323432,0.0,2.5041322314049586,ST,193200000000.0,금화피에스시,N,D9,0.0,99181479270.62708
192390,606,606,248199978500.0,409570921.6171617,0.0,2.5041322314049586,ST,21248073054.0,윈하이텍,N,D9,0.0,99116163031.35313
066700,606,606,247904365000.0,409083110.5610561,0.0,2.5041322314049586,ST,74676275760.0,테라젠이텍스,N,D9,0.0,98998112755.77559
216050,606,606,247034916000.0,407648376.23762375,0.0,2.5041322314049586,ST,61359068660.0,인크로스,N,D9,0.0,98650907049.50496
122690,596,596,242016480500.0,406067920.3020134,0.0,2.462809917355372,ST,41542498800.0,서진오토모티브,N,D9,0.0,96646845348.18483
136540,606,606,245958270500.0,405871733.49834985,0.0,2.5041322314049586,ST,129796915220.0,윈스테크넷,N,D9,0.0,98220959506.60066
083470,606,606,244353299000.0,403223265.6765677,0.0,2.5041322314049586,ST,20187951234.0,이엠앤아이,N,D9,0.0,97580030293.72939
018680,606,606,244231535000.0,403022334.98349833,0.0,2.5041322314049586,ST,26116874560.0,서울제약,N,D9,0.0,97531405066.0066
109740,606,606,243488029500.0,401795428.2178218,0.0,2.5041322314049586,ST,130865885100.0,디에스케이,N,D9,0.0,97234493628.71288
065130,606,606,242552587000.0,400251793.7293729,0.0,2.5041322314049586,ST,49532380000.0,탑엔지니어링,N,D9,0.0,96860934082.50826
091590,605,605,241438392000.0,399071722.3140496,0.0,2.5,ST,104603400000.0,남화토건,N,D9,0.0,96415991524.75249
003100,606,606,241805460000.0,399018910.8910891,0.0,2.5041322314049586,ST,126060000000.0,선광,N,D9,0.0,96562576435.64357
060540,606,606,241315429000.0,398210278.8778878,0.0,2.5041322314049586,ST,28798903212.0,에스에이티,N,D9,0.0,96366887488.44885
143240,606,606,241283052500.0,398156852.31023103,0.0,2.5041322314049586,ST,171723696000.0,사람인,N,D9,0.0,96353958259.07591
063570,606,606,241244323500.0,398092943.0693069,0.0,2.5041322314049586,ST,106199434080.0,NICE인프라,N,D9,0.0,96338492222.77228
405920,606,606,240827269500.0,397404735.14851487,0.0,2.5041322314049586,ST,23515366776.0,나라셀라,N,D9,0.0,96171945905.9406
155650,606,606,240619096500.0,397061215.34653467,0.0,2.5041322314049586,ST,55405125360.0,와이엠씨,N,D9,0.0,96088814113.86139
066670,606,606,239976882000.0,396001455.4455445,0.0,2.5041322314049586,ST,45047522380.0,디티씨,N,D9,0.0,95832352217.8218
011320,606,606,239218290500.0,394749654.29042906,0.0,2.5041322314049586,ST,70906950650.0,유니크,N,D9,0.0,95529416338.28383
025440,508,508,200334737500.0,394359719.488189,0.0,2.0991735537190084,ST,34927353520.0,DH오토웨어,N,D9,0.0,80001660849.83499
137080,606,606,238696061500.0,393887890.2640264,0.0,2.5041322314049586,ST,60939609810.0,나래나노텍,N,D9,0.0,95320869443.8944
262840,590,590,230684477500.0,390990639.8305085,0.0,2.43801652892562,ST,30115813200.0,아이퀘스트,N,D9,0.0,92121524018.15182
344860,606,606,236915382500.0,390949476.0726073,0.0,2.5041322314049586,ST,16096140000.0,이노진,N,D9,0.0,94609773209.57097
036180,170,170,66452941000.0,390899652.9411765,0.0,0.7024793388429752,?,,,N,D9,0.0,26537313072.60726
067570,606,606,236736358500.0,390654056.9306931,0.0,2.5041322314049586,ST,77803650000.0,엔브이에이치코리아,N,D9,0.0,94538281777.22772
143160,606,606,236321865000.0,389970074.2574257,0.0,2.5041322314049586,ST,163746439200.0,아이디스,N,D9,0.0,94372757970.29703
024830,546,546,212514924500.0,389221473.4432234,0.0,2.256198347107438,ST,74148000000.0,세원물산,N,D9,0.0,84865695922.44225
022220,606,606,235565308000.0,388721630.3630363,0.0,2.5041322314049586,ST,29833677504.0,티케이지애강,N,D9,0.0,94070634547.8548
219750,257,257,99733817000.0,388069326.848249,0.0,1.06198347107438,ST,26131497869.0,한국비티비,N,D9,0.0,39827695897.68977
032860,315,315,121907028500.0,387006439.6825397,0.0,1.3016528925619837,ST,26661269580.0,더라미,N,D9,0.0,48682344714.521454
010470,606,606,233068473500.0,384601441.4191419,0.0,2.5041322314049586,ST,57480240000.0,오리콤,N,D9,0.0,93073548823.43234
042110,606,606,231907327000.0,382685358.0858086,0.0,2.5041322314049586,ST,53355838656.0,에스씨디,N,D9,0.0,92609856656.76569
002290,606,606,231633874500.0,382234116.3366337,0.0,2.5041322314049586,ST,41292000000.0,삼일기업공사,N,D9,0.0,92500656153.46535
347890,606,606,231560101000.0,382112377.8877888,0.0,2.5041322314049586,ST,71160640780.0,엠엑스온,N,D9,0.0,92471195448.8449
036480,606,606,231473562500.0,381969575.08250827,0.0,2.5041322314049586,ST,23560000000.0,대성미생물,N,D9,0.0,92436637169.967
130740,606,606,227658704000.0,375674429.0429043,0.0,2.5041322314049586,ST,22102290840.0,티피씨글로벌,N,D9,0.0,90913211828.38284
