n,cum_amt_pct,cum_after_gongsi_pct
361,73.68605153928772,21.11000249438763
362,73.7642091845066,21.169867797455723
363,73.84617015351375,21.232227488151658
364,73.89600848173991,21.26714891494138
365,73.95101199783608,21.282115240708407
366,74.02921249569813,21.29708156647543
367,74.10604360887783,21.48416063856323
368,74.18669182575219,21.519082065352958
369,74.26061990600645,21.870790720878023
370,74.33626719167097,21.955599900224495
371,74.3773630698791,21.973060613619356
372,74.45635433361683,21.990521327014218
373,74.53605561256698,22.025442753803944
374,74.61575299951357,22.087802444499875
375,74.69349808402116,22.105263157894736
376,74.77259181478014,22.20503866300823
377,74.85144304503983,22.284859067099028
378,74.88050330150789,22.309802943377402
379,74.95901360016562,22.417061611374407
380,75.03572741287059,22.496882015465204
381,75.11315628006408,22.524320279371416
382,75.16293841117785,22.549264155649787
383,75.23957576814175,22.599151908206537
384,75.31584590090905,22.664005986530306
385,75.39125403116529,22.681466699925167
386,75.41713668621726,22.683961087553005
387,75.46720953047335,22.70142180094787
388,75.54076698501127,22.743826390621102
389,75.61530054314585,22.791219755550014
390,75.68731022983644,22.868545772012972
391,75.76177610609948,22.918433524569718
392,75.83521870909698,22.990770765777
393,75.90925027203058,23.018209029683213
394,75.981372487828,23.090546270890496
395,76.03884362505518,23.117984534796708
396,76.10898210272822,23.150411573958593
397,76.18169369348351,23.357445747069093
398,76.25409313405876,23.399850336742333
399,76.32608749774003,23.43477176353205
400,76.39805893215141,23.452232476926916
401,76.46736282259906,23.48715390371664
402,76.53786111894675,23.507109004739338
403,76.60913425984435,23.576951858318782
404,76.68005032673915,23.684210526315788
405,76.7508851469684,23.714143177849838
406,76.81056449844684,23.74158144175605
407,76.8614679372099,23.76652531803442
408,76.91445956235378,23.77899725617361
409,76.98332513769105,23.846345722125218
410,77.04988273959492,23.921177350960342
411,77.11852387229135,23.97605387877276
412,77.16523920440207,24.00598653030681
413,77.23372876157366,24.140683462210028
414,77.30012131221463,24.163132950860565
415,77.3664888129569,24.24295335495136
416,77.43423221126122,24.26290845597406
417,77.50022649255924,24.340234472437018
418,77.56772036731583,24.402594163132953
419,77.63516464374646,24.46994262908456
420,77.70081008301365,24.47742579196807
421,77.7662938126932,24.51983038164131
422,77.83044174347272,24.562234971314542
423,77.89627006597848,24.624594662010477
424,77.96206274712021,24.691943127962084
425,78.02660081198734,24.851583936143676
426,78.09214032559375,24.87652781242205
427,78.15757141287543,24.93389872786231
428,78.22178779606112,24.966325767024195
429,78.286928461851,24.99126964330257
430,78.35199020941117,25.016213519580944
431,78.41703944621801,25.09603392367174
432,78.46066560848905,25.106011474183088
433,78.5253462579543,25.165876777251185
434,78.56757753777818,25.213270142180093
435,78.63205045507182,25.39037166375655
436,78.67873939572905,25.41531554003492
437,78.74251582713394,25.432776253429783
438,78.80291024593458,25.490147168870042
439,78.86544527123446,25.530057370915436
440,78.9289387681733,25.55001247193814
441,78.98948095764581,25.61736093788975
442,79.04896639532063,25.659765527562982
443,79.11138075730479,25.684709403841353
444,79.17341339624276,25.74457470690945
445,79.23673513778743,25.784484908954852
446,79.29884844172871,25.906709902718884
447,79.36091445628253,25.94662010476428
448,79.4235893037982,25.989024694437518
449,79.48625757819482,26.0214517335994
450,79.53643649686401,26.053878772761287
451,79.59894408987851,26.193564479920177
452,79.65989771008569,26.228485906709903
453,79.72154055390335,26.243452232476926
454,79.78314317635913,26.31329508605637
455,79.84469347271809,26.328261411823394
456,79.9062393457489,26.350710900473935
457,79.96758082022778,26.428036916936893
458,80.02642913891891,26.490396607632828
459,80.08749852341818,26.530306809678223
460,80.14835565798151,26.612621601396857
461,80.208988468971,26.665003741581444
462,80.26756451834652,26.73235220753305
463,80.2932638184824,26.744824145672236
464,80.35125671748574,26.824644549763033
465,80.41009753344468,26.89448740334248
466,80.43211204804663,26.921925667248694
467,80.4913964145303,26.9693190321776
468,80.51769291332678,27.0291843352457
469,80.57319238447806,27.131454227987028
470,80.60451683695061,27.168870042404592
471,80.66213734981096,27.22873534547269
472,80.68963333104074,27.25367922175106
473,80.74524105878628,27.27113993514592
474,80.76711604074981,27.29109503616862
475,80.82250582978021,27.335994013469694
476,80.87756323938116,27.430780743327514
477,80.93554920417483,27.49314043402345
478,80.99334201872985,27.562983287602894
479,81.05113372641874,27.655275629832875
480,81.108476339005,27.710152157645297
481,81.16571040307008,27.760039910202046
482,81.18930899628857,27.79246694936393
483,81.24648282565433,27.81242205038663
484,81.27783520700689,27.957096532801195
